cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.098232836E-03  1.973062521E-03  1.933075753E-03 -4.109019672E-03 
         2 -4.034428392E-03  1.973062521E-03  1.934369578E-03 -4.006508197E-03 
         3 -3.050541971E-03  1.995524392E-03  1.941788315E-03 -3.105180951E-03 
         4 -2.996409545E-03  1.986095915E-03  1.939727861E-03 -3.005310109E-03 
         5 -2.894476987E-03  1.989569748E-03  1.935561470E-03 -2.904892689E-03 
         6 -2.838744083E-03  1.998998225E-03  1.932500257E-03 -2.802616471E-03 
         7  7.123944233E-04  2.557472953E-06  2.376551705E-05  7.244123886E-04 
         8  6.671937299E-04  1.001705641E-05  2.274665324E-05  6.657491188E-04 
         9  6.036174600E-04  1.327883638E-05  2.138182500E-05  6.018984717E-04 
        10  1.798731275E-03  2.358067868E-04  2.266481103E-04  1.821234054E-03 
        11  1.824014238E-03  2.469674801E-04  2.643540103E-04  1.814250299E-03 
        12  1.853058580E-03  2.509672486E-04  2.686372979E-04  1.857296296E-03 
        13  1.873786561E-03  2.415808849E-04  2.249752392E-04  1.868745874E-03 
        14  1.900739968E-03  2.169280342E-04  2.222971841E-04  1.908134756E-03 
        15  1.915244269E-03  1.849631954E-04  1.791314573E-04  1.927048608E-03 
        16  1.754547935E-03  3.395105596E-04  3.637452039E-04  1.739624176E-03 
        17  1.792711904E-03  3.401431604E-04  3.588932654E-04  1.791440332E-03 
        18  1.845107065E-03  3.362832067E-04  3.604014303E-04  1.844721248E-03 
        19  1.868166612E-03  3.343620338E-04  3.592208367E-04  1.886748682E-03 
        20  1.887770719E-03  3.201430663E-04  3.077049760E-04  1.887316124E-03 
        21  1.918304712E-03  3.062236356E-04  3.063912027E-04  1.917797122E-03 
        22  1.958273351E-03  8.956633974E-05  8.091219465E-05  1.957743481E-03 
        23  2.017164137E-03  9.443434828E-05  9.041714092E-05  2.019015436E-03 
        24  2.087767236E-03  9.716006753E-05  9.321694742E-05  2.087244387E-03 
