cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.203693941E-03  1.970798476E-03  1.931636683E-03 -4.211520295E-03 
         2 -4.133632872E-03  1.970798476E-03  1.933075753E-03 -4.109019672E-03 
         3 -3.197706072E-03  1.988309901E-03  1.943163964E-03 -3.201366508E-03 
         4 -3.098828485E-03  1.977513079E-03  1.941788315E-03 -3.105180951E-03 
         5 -3.008943284E-03  1.989203040E-03  1.939727861E-03 -3.005310109E-03 
         6 -2.650408773E-03  1.994285500E-03  1.932111083E-03 -2.699786421E-03 
         7  1.817613724E-03  2.254225255E-04  2.266481103E-04  1.821234054E-03 
         8  1.801554114E-03  2.485963632E-04  2.643540103E-04  1.814250299E-03 
         9  1.954738749E-03  7.124592958E-05  8.091219465E-05  1.957743481E-03 
        10  1.985463081E-03  4.740633449E-05  2.936931078E-05  1.958600325E-03 
        11  2.003688365E-03  1.911188156E-05  2.830262745E-05  2.024551158E-03 
        12  1.815196592E-03  5.215572310E-04  5.138274224E-04  1.819273723E-03 
        13  1.784548513E-03  5.171721568E-04  5.352986275E-04  1.787036873E-03 
        14  1.992597710E-03  6.715619820E-04  6.584544553E-04  2.003557641E-03 
        15  2.004810609E-03  7.011609850E-04  6.844872436E-04  2.036127740E-03 
        16 -1.007077866E-03  8.189517393E-05  6.636507486E-05 -1.005326591E-03 
        17 -9.019194404E-04  8.077151870E-05  6.680606303E-05 -9.013910211E-04 
        18 -7.968542050E-04  8.137392433E-05  6.575810028E-05 -7.972552363E-04 
        19 -6.920681917E-04  8.387792332E-05  6.355081433E-05 -6.935649223E-04 
        20 -5.870902096E-04  9.080475866E-05  6.038485763E-05 -5.907983585E-04 
        21 -4.995024065E-04  1.019942501E-04  5.539476994E-05 -4.882335345E-04 
        22 -4.455381131E-04  1.083712341E-04  1.637269837E-04 -4.703043525E-04 
        23 -3.766144218E-04  1.104943876E-04  1.461014197E-04 -3.694341506E-04 
        24 -2.767422120E-04  1.162103435E-04  1.281231806E-04 -2.752816664E-04 
        25 -1.921220683E-04  1.312037057E-04  1.108253011E-04 -1.840752402E-04 
        26 -1.423830254E-04  1.443371148E-04  1.824621522E-04 -1.631405136E-04 
        27 -9.043398313E-05  1.569049782E-04  1.562393313E-04 -8.961924719E-05 
        28 -4.922434164E-05  1.702739683E-04  1.429506679E-04 -2.640014050E-05 
        29 -1.759373845E-05  1.806658693E-04  1.926155920E-04 -1.566857720E-05 
        30  4.072641605E-05  1.968232973E-04  1.880186171E-04  3.887628747E-05 
        31  7.536188059E-05  2.065680019E-04  2.417783347E-04  4.495860527E-05 
        32  8.296020678E-05  2.083996224E-04  2.489255570E-04  9.405898740E-05 
        33  2.054949728E-04  2.254895808E-04  2.543585031E-04  2.013657630E-04 
        34  2.252315608E-04  2.178678551E-04  2.459371493E-04  2.552620506E-04 
        35  2.495193039E-04  1.904738892E-04  1.930118503E-04  2.622026838E-04 
        36  2.818910580E-04  1.438777545E-04  1.408289672E-04  2.717250439E-04 
        37  2.973559313E-04  1.141722169E-04  1.341849203E-04  3.194672796E-04 
        38  3.141148773E-04  8.185831393E-05  8.110587978E-05  3.211743461E-04 
        39  3.388351470E-04  4.376313518E-05  2.775908311E-05  3.200411847E-04 
        40  3.777605016E-04  2.029834468E-05  2.357188179E-05  3.768744278E-04 
        41  4.165438295E-04  3.880588338E-06  1.961275604E-05  4.300925550E-04 
        42  1.050473948E-04  2.840858542E-05  2.794200578E-05  1.007808420E-04 
        43  1.995503408E-04  2.805430449E-05  2.931386421E-05  2.067113238E-04 
        44 -2.413176233E-03  2.274356666E-05  7.332680564E-05 -2.420594786E-03 
        45 -2.313809004E-03  4.735780385E-05  7.311501499E-05 -2.316820890E-03 
        46 -2.212237800E-03  6.161475176E-05  7.043852328E-05 -2.213196658E-03 
        47 -2.110330854E-03  6.801210111E-05  6.674919455E-05 -2.110809722E-03 
        48 -2.008999232E-03  7.610113244E-05  6.249115734E-05 -2.009269490E-03 
        49 -1.910262625E-03  8.694155258E-05  5.855735120E-05 -1.909155614E-03 
        50 -1.812615548E-03  9.788318857E-05  5.673498202E-05 -1.809930395E-03 
        51 -1.713544130E-03  1.024146259E-04  5.515330775E-05 -1.709579807E-03 
        52 -1.613265136E-03  1.007998144E-04  5.457516422E-05 -1.609092055E-03 
        53 -1.514250296E-03  1.003376019E-04  5.383556151E-05 -1.509067679E-03 
        54 -1.417061896E-03  1.018348266E-04  5.490773208E-05 -1.410009075E-03 
        55 -1.317605609E-03  1.000026023E-04  5.715688499E-05 -1.310405891E-03 
        56 -1.215488766E-03  9.250712174E-05  6.005970237E-05 -1.209844188E-03 
        57 -1.111928956E-03  8.536691166E-05  6.361088174E-05 -1.108407631E-03 
        58 -2.592491917E-03  1.968983794E-03  1.933004749E-03 -2.597631251E-03 
        59 -2.493587090E-03  1.946737757E-03  1.934575948E-03 -2.495273050E-03 
        60 -2.392079914E-03  1.942363917E-03  1.936099255E-03 -2.392953671E-03 
        61 -2.289412543E-03  1.939299982E-03  1.936053435E-03 -2.289587949E-03 
        62 -2.185571473E-03  1.937163062E-03  1.934468811E-03 -2.185353151E-03 
        63 -2.081531798E-03  1.935713459E-03  1.932282097E-03 -2.081243068E-03 
        64 -1.977694687E-03  1.934470143E-03  1.931099759E-03 -1.977459928E-03 
        65 -1.874178182E-03  1.933043008E-03  1.931720263E-03 -1.874312453E-03 
        66 -1.770244678E-03  1.931030885E-03  1.935050064E-03 -1.771475459E-03 
        67 -1.667027944E-03  1.925068442E-03  1.942464568E-03 -1.670585838E-03 
        68  1.870336011E-03  9.046788909E-04  8.975857868E-04  1.857781324E-03 
        69  1.832787297E-03  9.334213100E-04  9.408219774E-04  1.838824946E-03 
