cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.067568574E-03  1.984397648E-03  1.933075753E-03 -4.109019672E-03 
         2 -4.006267060E-03  1.968615223E-03  1.934369578E-03 -4.006508197E-03 
         3 -3.945613280E-03  1.984217670E-03  1.936141286E-03 -3.904823046E-03 
         4 -2.854431747E-03  1.998263411E-03  1.935561470E-03 -2.904892689E-03 
         5 -2.796227578E-03  1.998263411E-03  1.932500257E-03 -2.802616471E-03 
         6  7.039338234E-04  1.121451305E-06  2.376551705E-05  7.244123886E-04 
         7  6.675376790E-04  7.699790331E-06  2.274665324E-05  6.657491188E-04 
         8  6.041668239E-04  1.114639053E-05  2.138182500E-05  6.018984717E-04 
         9  2.295825165E-03  2.843528455E-05  2.543826441E-05  2.298809444E-03 
        10  2.276086248E-03  5.925308142E-05  6.421325349E-05  2.312346827E-03 
        11  2.270142082E-03  6.489396765E-05  1.009002678E-04  2.269504929E-03 
        12  2.239678754E-03  9.568932001E-05  8.900181543E-05  2.222977803E-03 
        13  2.221124945E-03  1.624539000E-04  1.614343448E-04  2.207420284E-03 
        14  2.219367307E-03  2.290932753E-04  2.263530406E-04  2.196375581E-03 
        15  2.219540998E-03  2.633997356E-04  2.718000809E-04  2.199040909E-03 
        16  2.248912817E-03  2.769001876E-04  2.744122654E-04  2.248537651E-03 
        17  2.279115375E-03  2.928563626E-04  3.128599891E-04  2.272489471E-03 
        18  2.309250180E-03  3.179523337E-04  2.993758897E-04  2.318535620E-03 
        19  2.328602830E-03  3.435271501E-04  3.457278335E-04  2.348621878E-03 
        20  2.384071006E-03  4.475565511E-04  4.358183084E-04  2.389704606E-03 
        21  2.402269281E-03  4.578416701E-04  4.612386868E-04  2.398496022E-03 
        22  2.424444072E-03  4.642387503E-04  4.404200250E-04  2.432817981E-03 
        23  2.446248662E-03  4.719176795E-04  4.916197099E-04  2.436088877E-03 
        24  2.478343435E-03  4.826933146E-04  4.832002055E-04  2.479166716E-03 
        25  2.480460331E-03  6.076975842E-04  6.001120732E-04  2.481107966E-03 
