cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.270050209E-03  1.984986942E-03  1.931426409E-03 -4.314333929E-03 
         2 -4.210232757E-03  1.957599074E-03  1.931636683E-03 -4.211520295E-03 
         3 -4.141622689E-03  1.972611994E-03  1.933075753E-03 -4.109019672E-03 
         4 -3.257243196E-03  1.990609569E-03  1.937228295E-03 -3.300266113E-03 
         5 -3.198160790E-03  1.978964079E-03  1.943163964E-03 -3.201366508E-03 
         6 -3.097884357E-03  1.982415793E-03  1.941788315E-03 -3.105180951E-03 
         7 -3.024466801E-03  1.994061284E-03  1.939727861E-03 -3.005310109E-03 
         8 -2.674748423E-03  1.984085422E-03  1.932111083E-03 -2.699786421E-03 
         9  7.001805934E-04  3.737405052E-07  2.376551705E-05  7.244123886E-04 
        10  6.683967658E-04  2.794220109E-06  2.274665324E-05  6.657491188E-04 
        11  6.347154849E-04  2.420479632E-06  2.138182500E-05  6.018984717E-04 
        12  1.933349529E-03  6.473137910E-05  8.091219465E-05  1.957743481E-03 
        13  1.949836966E-03  2.822950592E-05  2.936931078E-05  1.958600325E-03 
        14  1.811014721E-03  5.439054803E-04  5.138274224E-04  1.819273723E-03 
        15  1.789513277E-03  5.512639764E-04  5.352986275E-04  1.787036873E-03 
        16 -1.007096726E-03  8.216355491E-05  6.636507486E-05 -1.005326591E-03 
        17 -9.019589634E-04  8.219014126E-05  6.680606303E-05 -9.013910211E-04 
        18 -7.967716665E-04  8.534023800E-05  6.575810028E-05 -7.972552363E-04 
        19 -6.915953127E-04  9.156498709E-05  6.355081433E-05 -6.935649223E-04 
        20 -5.858517834E-04  1.029789128E-04  6.038485763E-05 -5.907983585E-04 
        21 -5.240547471E-04  1.121004680E-04  5.539476994E-05 -4.882335345E-04 
        22 -4.703570739E-04  1.139408923E-04  1.637269837E-04 -4.703043525E-04 
        23 -3.756614460E-04  1.147754083E-04  1.461014197E-04 -3.694341506E-04 
        24 -2.763126686E-04  1.180910258E-04  1.281231806E-04 -2.752816664E-04 
        25 -1.911803265E-04  1.313198882E-04  1.108253011E-04 -1.840752402E-04 
        26 -1.418233733E-04  1.433806756E-04  1.824621522E-04 -1.631405136E-04 
        27 -9.125762881E-05  1.534637995E-04  1.562393313E-04 -8.961924719E-05 
        28 -4.604122660E-05  1.671334467E-04  1.429506679E-04 -2.640014050E-05 
        29 -1.407220861E-05  1.790384995E-04  1.926155920E-04 -1.566857720E-05 
        30  4.414382784E-05  1.948630088E-04  1.880186171E-04  3.887628747E-05 
