cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.059475381E-03  1.995807979E-03  1.933075753E-03 -4.109019672E-03 
         2 -4.006066825E-03  1.974446233E-03  1.934369578E-03 -4.006508197E-03 
         3 -3.939975984E-03  1.978638349E-03  1.936141286E-03 -3.904823046E-03 
         4 -2.843216294E-03  1.999552362E-03  1.935561470E-03 -2.904892689E-03 
         5 -2.817905042E-03  1.999552362E-03  1.932500257E-03 -2.802616471E-03 
         6  7.029514527E-04  8.684405088E-07  2.376551705E-05  7.244123886E-04 
         7  6.675918703E-04  7.326288141E-06  2.274665324E-05  6.657491188E-04 
         8  6.042368477E-04  1.087120927E-05  2.138182500E-05  6.018984717E-04 
         9  2.342074411E-03  1.569215965E-05  1.979816584E-05  2.360534697E-03 
        10  2.330956981E-03  3.668478894E-05  2.543826441E-05  2.298809444E-03 
        11  2.305766800E-03  5.773017983E-05  6.421325349E-05  2.312346827E-03 
        12  2.270659199E-03  1.016463357E-04  1.009002678E-04  2.269504929E-03 
        13  2.263866598E-03  1.570259483E-04  1.613601952E-04  2.254107036E-03 
        14  2.270105528E-03  2.102859435E-04  2.115928679E-04  2.268628249E-03 
        15  2.261024900E-03  2.473961795E-04  2.373658805E-04  2.247575958E-03 
        16  2.261820249E-03  2.655886346E-04  2.744122654E-04  2.248537651E-03 
        17  2.273162594E-03  2.682146151E-04  2.595561441E-04  2.269374973E-03 
        18  2.279634587E-03  2.709783730E-04  2.541697329E-04  2.296296229E-03 
        19  2.313019475E-03  3.018437128E-04  2.993758897E-04  2.318535620E-03 
        20  2.343451139E-03  3.448443604E-04  3.457278335E-04  2.348621878E-03 
        21  2.388193738E-03  4.431752604E-04  4.358183084E-04  2.389704606E-03 
        22  2.403937513E-03  4.475539608E-04  4.612386868E-04  2.398496022E-03 
        23  2.431211993E-03  4.546526761E-04  4.404200250E-04  2.432817981E-03 
        24  2.455098787E-03  4.621654807E-04  4.916197099E-04  2.436088877E-03 
        25  2.478119684E-03  4.662345164E-04  4.832002055E-04  2.479166716E-03 
        26  2.489001025E-03  6.231154548E-04  6.001120732E-04  2.481107966E-03 
        27  2.469751751E-03  6.303295959E-04  6.558729013E-04  2.480274928E-03 
        28  2.444945276E-03  6.377985119E-04  6.492226082E-04  2.446194591E-03 
        29 -1.006673439E-03  7.750011719E-05  6.636507486E-05 -1.005326591E-03 
        30 -9.016763070E-04  7.443955110E-05  6.680606303E-05 -9.013910211E-04 
        31 -7.970144507E-04  7.130392623E-05  6.575810028E-05 -7.972552363E-04 
        32 -6.930572563E-04  6.760913675E-05  6.355081433E-05 -6.935649223E-04 
        33 -5.898007657E-04  6.440227298E-05  6.038485763E-05 -5.907983585E-04 
        34 -4.862457863E-04  6.262482930E-05  5.539476994E-05 -4.882335345E-04 
        35 -3.847383196E-04  6.461190060E-05  4.835427240E-05 -3.882786737E-04 
