cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.205563571E-03  1.970788231E-03  1.931636683E-03 -4.211520295E-03 
         2 -4.134236369E-03  1.970788231E-03  1.933075753E-03 -4.109019672E-03 
         3 -3.247612622E-03  1.998916036E-03  1.937228295E-03 -3.300266113E-03 
         4 -3.198044840E-03  1.987135503E-03  1.943163964E-03 -3.201366508E-03 
         5 -3.098785179E-03  1.977724023E-03  1.941788315E-03 -3.105180951E-03 
         6 -3.010187531E-03  1.989504555E-03  1.939727861E-03 -3.005310109E-03 
         7 -2.652233001E-03  1.993380021E-03  1.932111083E-03 -2.699786421E-03 
         8  1.815851778E-03  2.251012047E-04  2.266481103E-04  1.821234054E-03 
         9  1.800557133E-03  2.474609064E-04  2.643540103E-04  1.814250299E-03 
        10  1.953206491E-03  7.111288869E-05  8.091219465E-05  1.957743481E-03 
        11  1.984174829E-03  4.289923527E-05  2.936931078E-05  1.958600325E-03 
        12  2.001155401E-03  1.460992917E-05  2.830262745E-05  2.024551158E-03 
        13  1.815350843E-03  5.224734778E-04  5.138274224E-04  1.819273723E-03 
        14  1.784885419E-03  5.198583240E-04  5.352986275E-04  1.787036873E-03 
        15 -1.007076935E-03  8.188691572E-05  6.636507486E-05 -1.005326591E-03 
        16 -9.019201389E-04  8.081310807E-05  6.680606303E-05 -9.013910211E-04 
        17 -7.968498976E-04  8.155438263E-05  6.575810028E-05 -7.972552363E-04 
        18 -6.920426968E-04  8.428514411E-05  6.355081433E-05 -6.935649223E-04 
        19 -5.870170426E-04  9.151716222E-05  6.038485763E-05 -5.907983585E-04 
        20 -5.012097536E-04  1.026317841E-04  5.539476994E-05 -4.882335345E-04 
        21 -4.472506989E-04  1.087831770E-04  1.637269837E-04 -4.703043525E-04 
        22 -3.765348520E-04  1.108513097E-04  1.461014197E-04 -3.694341506E-04 
        23 -2.766950929E-04  1.164169807E-04  1.281231806E-04 -2.752816664E-04 
        24 -1.921350340E-04  1.312782406E-04  1.108253011E-04 -1.840752402E-04 
        25 -1.424169604E-04  1.443308865E-04  1.824621522E-04 -1.631405136E-04 
        26 -9.046821651E-05  1.567430008E-04  1.562393313E-04 -8.961924719E-05 
        27 -4.905555761E-05  1.701037545E-04  1.429506679E-04 -2.640014050E-05 
        28 -1.740879816E-05  1.805631473E-04  1.926155920E-04 -1.566857720E-05 
        29  4.070740397E-05  1.967442076E-04  1.880186171E-04  3.887628747E-05 
        30  7.535248005E-05  2.065847511E-04  2.417783347E-04  4.495860527E-05 
        31  8.294421423E-05  2.084060543E-04  2.489255570E-04  9.405898740E-05 
        32  2.058993414E-04  2.253214916E-04  2.543585031E-04  2.013657630E-04 
        33  2.253284183E-04  2.179297589E-04  2.459371493E-04  2.552620506E-04 
        34  2.500657865E-04  1.904797391E-04  1.930118503E-04  2.622026838E-04 
        35  2.824499970E-04  1.422975765E-04  1.408289672E-04  2.717250439E-04 
        36  2.966686152E-04  1.126590432E-04  1.341849203E-04  3.194672796E-04 
        37  3.101347829E-04  8.244696801E-05  8.110587978E-05  3.211743461E-04 
        38  3.357080859E-04  4.207458551E-05  2.775908311E-05  3.200411847E-04 
        39  3.778308746E-04  1.747632450E-05  2.357188179E-05  3.768744278E-04 
        40  4.139487282E-04  3.267538659E-06  1.961275604E-05  4.300925550E-04 
        41  1.051554427E-04  2.839652188E-05  2.794200578E-05  1.007808420E-04 
        42  1.993712795E-04  2.800413858E-05  2.931386421E-05  2.067113238E-04 
        43 -2.413350390E-03  2.392418355E-05  7.332680564E-05 -2.420594786E-03 
        44 -2.313880716E-03  4.801495743E-05  7.311501499E-05 -2.316820890E-03 
        45 -2.212254098E-03  6.186690734E-05  7.043852328E-05 -2.213196658E-03 
        46 -2.110336209E-03  6.815833331E-05  6.674919455E-05 -2.110809722E-03 
        47 -2.009002259E-03  7.621580880E-05  6.249115734E-05 -2.009269490E-03 
        48 -1.910262275E-03  8.696554141E-05  5.855735120E-05 -1.909155614E-03 
        49 -1.812604838E-03  9.774262435E-05  5.673498202E-05 -1.809930395E-03 
        50 -1.713520149E-03  1.021405697E-04  5.515330775E-05 -1.709579807E-03 
        51 -1.613238011E-03  1.005071681E-04  5.457516422E-05 -1.609092055E-03 
        52 -1.514223171E-03  1.000879420E-04  5.383556151E-05 -1.509067679E-03 
        53 -1.417036983E-03  1.016574533E-04  5.490773208E-05 -1.410009075E-03 
        54 -1.317592571E-03  9.992137348E-05  5.715688499E-05 -1.310405891E-03 
        55 -1.215486205E-03  9.249151481E-05  6.005970237E-05 -1.209844188E-03 
        56 -1.111928024E-03  8.535946108E-05  6.361088174E-05 -1.108407631E-03 
        57 -2.592648380E-03  1.967844088E-03  1.933004749E-03 -2.597631251E-03 
        58 -2.493624110E-03  1.946437871E-03  1.934575948E-03 -2.495273050E-03 
        59 -2.392094815E-03  1.942221541E-03  1.936099255E-03 -2.392953671E-03 
        60 -2.289425349E-03  1.939133741E-03  1.936053435E-03 -2.289587949E-03 
        61 -2.185577527E-03  1.936993096E-03  1.934468811E-03 -2.185353151E-03 
        62 -2.081531100E-03  1.935575157E-03  1.932282097E-03 -2.081243068E-03 
        63 -1.977690263E-03  1.934372704E-03  1.931099759E-03 -1.977459928E-03 
        64 -1.874172711E-03  1.932973857E-03  1.931720263E-03 -1.874312453E-03 
        65 -1.770238508E-03  1.930977218E-03  1.935050064E-03 -1.771475459E-03 
        66 -1.667021425E-03  1.925019664E-03  1.942464568E-03 -1.670585838E-03 
        67  1.837722026E-03  7.239995757E-04  7.189722044E-04  1.816216773E-03 
        68  1.845768653E-03  7.268820191E-04  7.364970494E-04  1.866467047E-03 
        69  1.978120767E-03  6.906735362E-04  7.020394472E-04  1.964829790E-03 
        70  1.977242529E-03  7.516604965E-04  7.540233109E-04  1.970490830E-03 
        71  1.969133504E-03  8.040185203E-04  8.071099527E-04  1.982956126E-03 
        72  1.960098511E-03  8.300339105E-04  8.495675257E-04  1.972895671E-03 
        73  1.925896620E-03  8.603230235E-04  8.421551276E-04  1.924813670E-03 
        74  1.898052520E-03  8.807412814E-04  8.511538807E-04  1.868482330E-03 
        75  1.871340908E-03  9.011257789E-04  8.975857868E-04  1.857781324E-03 
        76  1.833641902E-03  9.352029883E-04  9.408219774E-04  1.838824946E-03 
        77  1.815350377E-03  9.579733014E-04  9.400340191E-04  1.803403101E-03 
        78  1.804615953E-03  9.879465215E-04  9.876068097E-04  1.793193515E-03 
        79  1.804361236E-03  1.021604752E-03  1.039469899E-03  1.790791225E-03 
        80  1.825286425E-03  1.025278354E-03  1.044953814E-03  1.829401833E-03 
        81  2.056058962E-03  9.634766029E-04  9.532104048E-04  2.051409553E-03 
        82  2.082074527E-03  9.640526259E-04  9.246226639E-04  2.092358951E-03 
        83  2.089510905E-03  9.680620860E-04  9.492860346E-04  2.116600518E-03 
        84  2.105867257E-03  9.782050038E-04  1.003857545E-03  2.093754380E-03 
        85  1.827921369E-03  1.564531820E-03  1.560884347E-03  1.827830160E-03 
        86  1.805270091E-03  1.595622743E-03  1.579008411E-03  1.780569429E-03 
        87  1.781756291E-03  1.623297925E-03  1.641236910E-03  1.805098654E-03 
        88  1.767788432E-03  1.671298523E-03  1.674905581E-03  1.747979358E-03 
        89  1.762156491E-03  1.721082022E-03  1.719651303E-03  1.773429624E-03 
        90  2.043649787E-03  1.414929400E-03  1.418216501E-03  2.044577436E-03 
        91  2.024169778E-03  1.442740089E-03  1.444602383E-03  2.025979133E-03 
        92  1.743034460E-03  1.058486760E-05  1.789888280E-05  1.752290621E-03 
        93  1.699159155E-03  3.428796845E-05  2.100762831E-05  1.693537571E-03 
        94  1.671014586E-03  4.876637831E-05  5.162716200E-05  1.699374002E-03 
        95  1.666150056E-03  5.260678154E-05  8.839939499E-05  1.673597588E-03 
        96  1.660642447E-03  5.255879296E-05  8.232009822E-05  1.618532343E-03 
        97  1.630457817E-03  2.501528979E-05  2.709459480E-05  1.626272040E-03 
        98  1.666007447E-03  3.590120468E-04  3.673699769E-04  1.686578676E-03 
        99  1.655449625E-03  3.729314485E-04  3.552918418E-04  1.641641289E-03 
       100  1.652700594E-03  3.856438852E-04  3.989504723E-04  1.635943163E-03 
       101  1.659039175E-03  4.077290650E-04  4.025631072E-04  1.678642407E-03 
       102  1.669500605E-03  4.370111856E-04  4.365416312E-04  1.672054282E-03 
       103 -2.512105275E-03  6.409710295E-06  7.110491468E-05 -2.524064784E-03 
       104 -2.612837823E-03  4.258048193E-06  6.600393607E-05 -2.626677037E-03 
       105 -2.715959912E-03  1.186068948E-05  5.825507198E-05 -2.727486420E-03 
       106 -2.819384914E-03  2.193596629E-05  4.912679422E-05 -2.825656849E-03 
       107 -2.919190796E-03  2.616821985E-05  4.152960011E-05 -2.921255581E-03 
       108 -3.016200149E-03  1.948150202E-05  4.077177812E-05 -3.017093035E-03 
       109 -3.114534775E-03  1.349463673E-05  4.724476742E-05 -3.112842704E-03 
       110 -3.213990713E-03  2.039420724E-05  5.527762229E-05 -3.210920916E-03 
       111 -3.315535141E-03  1.455958591E-05  6.199954715E-05 -3.311930414E-03 
       112 -3.368700622E-03  1.195075924E-06  6.462525821E-05 -3.415662322E-03 
       113 -4.547632765E-03  2.442341611E-05  5.596906824E-05 -4.526306414E-03 
       114 -4.601340275E-03  2.442341611E-05  5.666467444E-05 -4.629023667E-03 
       115  1.392570906E-03  1.665963908E-03  1.634375832E-03  1.387002411E-03 
       116  1.054727705E-03  1.543172984E-03  1.540586173E-03  1.037773567E-03 
       117  1.044068136E-03  1.591216074E-03  1.592299109E-03  1.039326032E-03 
       118  1.073212014E-03  1.640408067E-03  1.649630690E-03  1.062090514E-03 
       119  1.103583374E-03  1.701042638E-03  1.701518726E-03  1.097916249E-03 
       120  1.124072005E-03  1.751187607E-03  1.748211226E-03  1.154960487E-03 
       121  1.150734490E-03  1.782413805E-03  1.809861486E-03  1.115217514E-03 
       122  1.186275622E-03  1.802453888E-03  1.838381267E-03  1.193961290E-03 
       123  1.224918640E-03  1.805275446E-03  1.783827280E-03  1.217834789E-03 
       124  1.279294025E-03  1.810855581E-03  1.805745326E-03  1.280817148E-03 
       125  1.336571062E-03  1.818306744E-03  1.813306485E-03  1.337936873E-03 
       126  1.376544591E-03  1.829729415E-03  1.810099402E-03  1.382461143E-03 
       127  1.392138423E-03  1.839581877E-03  1.813666166E-03  1.410868630E-03 
       128  1.407434349E-03  1.865595346E-03  1.868211398E-03  1.409581679E-03 
       129  1.430902281E-03  1.892792410E-03  1.915664079E-03  1.434807790E-03 
       130  1.410932280E-03  1.662972150E-03  1.686055091E-03  1.413624910E-03 
       131  1.450761920E-03  1.667326549E-03  1.660659986E-03  1.451366918E-03 
       132  1.481134910E-03  1.673734630E-03  1.703226066E-03  1.464389014E-03 
       133  1.495046308E-03  1.688061515E-03  1.679332608E-03  1.519103754E-03 
       134  1.502227387E-03  1.716622151E-03  1.713070001E-03  1.519707382E-03 
       135  1.751997392E-03  1.750394586E-03  1.745547993E-03  1.743784054E-03 
       136  1.754152821E-03  1.761428546E-03  1.774727542E-03  1.742742310E-03 
       137  1.778486418E-03  1.767105306E-03  1.775305427E-03  1.776653791E-03 
       138  1.819930039E-03  1.773366006E-03  1.788546473E-03  1.813100957E-03 
       139  1.861856435E-03  1.796181430E-03  1.808934494E-03  1.852611585E-03 
       140  1.905030222E-03  1.831083209E-03  1.829832501E-03  1.902673536E-03 
       141  1.958987210E-03  1.837452292E-03  1.832375609E-03  1.960561342E-03 
       142  1.995992148E-03  1.994373742E-03  1.985837644E-03  1.978782645E-03 
       143  2.022950910E-03  1.985714072E-03  1.986188827E-03  2.025214329E-03 
       144  2.043308225E-03  1.969187753E-03  1.975137045E-03  2.052611461E-03 
       145  9.472849779E-04  1.865490223E-03  1.906070019E-03  9.149439262E-04 
       146  9.501618915E-04  1.864670543E-03  1.891638275E-03  9.962546383E-04 
       147  9.499961161E-04  1.863367739E-03  1.820171026E-03  9.838060608E-04 
       148  9.471192025E-04  1.864187419E-03  1.846867949E-03  9.118974599E-04 
       149  2.121688332E-03  1.757955644E-03  1.757402101E-03  2.115533817E-03 
       150  2.094961936E-03  1.724363188E-03  1.697432491E-03  2.119277579E-03 
       151  2.061838051E-03  1.721532899E-03  1.702017955E-03  2.057178114E-03 
       152  2.032838529E-03  1.753554214E-03  1.757814610E-03  2.043749175E-03 
       153  2.004313748E-03  1.802292187E-03  1.807313404E-03  2.006954733E-03 
       154  2.245849231E-03  1.292212284E-03  1.308258536E-03  2.260534084E-03 
       155  2.276694868E-03  1.265193685E-03  1.250907847E-03  2.253055923E-03 
       156  2.297831699E-03  1.236624317E-03  1.248553600E-03  2.314772926E-03 
       157  2.325932030E-03  1.189111616E-03  1.193510483E-03  2.319062960E-03 
       158  2.343389438E-03  1.156767248E-03  1.136676393E-03  2.311419562E-03 
       159  2.348216251E-03  1.155482605E-03  1.113918788E-03  2.364865688E-03 
       160  2.372987801E-03  1.151963370E-03  1.182605533E-03  2.369199583E-03 
       161  2.397374017E-03  1.145787304E-03  1.174323025E-03  2.420107199E-03 
       162  2.422787715E-03  1.118434244E-03  1.100568741E-03  2.417456800E-03 
       163  2.451724606E-03  1.073291060E-03  1.088416828E-03  2.472456147E-03 
       164  2.447812352E-03  1.025078003E-03  1.003605849E-03  2.467907693E-03 
       165  2.429780783E-03  9.836670943E-04  1.021481077E-03  2.411528416E-03 
       166  2.393032657E-03  9.692811873E-04  9.606268894E-04  2.387891978E-03 
       167  2.348499373E-03  9.785018628E-04  9.844346430E-04  2.350852199E-03 
       168  2.322144806E-03  1.002331031E-03  9.941431437E-04  2.322069513E-03 
       169  4.716691619E-04  1.975564286E-03  1.974844604E-03  4.631898431E-04 
       170  4.267711192E-04  1.938160276E-03  1.926672699E-03  4.543770204E-04 
       171  4.044655943E-04  1.905091689E-03  1.912972231E-03  3.935666735E-04 
       172  3.818944679E-04  1.860183431E-03  1.859741076E-03  3.878779436E-04 
       173  3.472554090E-04  1.818466117E-03  1.815530276E-03  3.660791114E-04 
       174  3.235513577E-04  1.798496232E-03  1.778576375E-03  3.562106028E-04 
       175  2.932024945E-04  1.794876298E-03  1.775497366E-03  2.941201200E-04 
       176  2.427483123E-04  1.802664599E-03  1.779225650E-03  2.401065689E-04 
       177  2.146572224E-04  1.812393428E-03  1.780499494E-03  1.843295540E-04 
       178  1.745117916E-04  1.825892250E-03  1.827176184E-03  1.726120209E-04 
       179  1.333368273E-04  1.840227516E-03  1.817677128E-03  1.132435071E-04 
       180  9.902144666E-05  1.857929397E-03  1.869255230E-03  1.027193741E-04 
       181  4.794625420E-05  1.878825133E-03  1.856895194E-03  3.873604122E-05 
       182  8.350124517E-06  1.891896361E-03  1.913217268E-03  2.418366512E-05 
       183 -5.272316412E-05  1.907853642E-03  1.901941876E-03 -5.184226983E-05 
       184 -1.243479201E-04  1.919082599E-03  1.883818147E-03 -1.349995385E-04 
       185 -1.743210887E-04  1.929371734E-03  1.961727822E-03 -1.543619787E-04 
       186 -2.498512622E-04  1.941086608E-03  1.952891398E-03 -2.536683967E-04 
       187 -3.563653736E-04  1.945569762E-03  1.944888835E-03 -3.576104262E-04 
       188 -4.617058148E-04  1.944864751E-03  1.937868019E-03 -4.625970964E-04 
       189 -5.667172954E-04  1.942566480E-03  1.933420872E-03 -5.677151537E-04 
       190 -6.709261215E-04  1.939677633E-03  1.931035804E-03 -6.720340127E-04 
       191 -7.748939679E-04  1.937711844E-03  1.929621388E-03 -7.762373276E-04 
       192 -8.791687433E-04  1.936862012E-03  1.929185365E-03 -8.805429480E-04 
       193 -9.839524282E-04  1.935849083E-03  1.931300447E-03 -9.845805923E-04 
       194 -1.089806203E-03  1.932782936E-03  1.936006340E-03 -1.087852054E-03 
       195 -1.196758589E-03  1.922777854E-03  1.943793790E-03 -1.188405186E-03 
       196 -1.271750545E-03  1.908313250E-03  1.951891793E-03 -1.285628838E-03 
       197 -1.322215539E-03  1.899900963E-03  1.852236959E-03 -1.322700402E-03 
       198 -1.393715967E-03  1.897895127E-03  1.874523444E-03 -1.398003815E-03 
       199 -1.476987964E-03  1.900033909E-03  1.874830866E-03 -1.474881274E-03 
       200 -1.536862692E-03  1.903062803E-03  1.850798777E-03 -1.553051966E-03 
       201 -1.585976803E-03  1.911882428E-03  1.951318214E-03 -1.572415930E-03 
