cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.190653097E-03  1.971503720E-03  1.931636683E-03 -4.211520295E-03 
         2 -4.125998355E-03  1.971503720E-03  1.933075753E-03 -4.109019672E-03 
         3 -3.167990828E-03  1.990179997E-03  1.943163964E-03 -3.201366508E-03 
         4 -3.098956309E-03  1.977106091E-03  1.941788315E-03 -3.105180951E-03 
         5 -2.996232826E-03  1.986101735E-03  1.939727861E-03 -3.005310109E-03 
         6 -2.941050101E-03  1.999175409E-03  1.935561470E-03 -2.904892689E-03 
         7  7.260120474E-04  8.764922313E-06  2.376551705E-05  7.244123886E-04 
         8  6.659848150E-04  1.852318019E-05  2.274665324E-05  6.657491188E-04 
         9  6.023501046E-04  1.830630390E-05  2.138182500E-05  6.018984717E-04 
        10  1.827880740E-03  2.272975689E-04  2.266481103E-04  1.821234054E-03 
        11  1.807020046E-03  2.545825846E-04  2.643540103E-04  1.814250299E-03 
        12  1.942720613E-03  2.823623799E-05  2.936931078E-05  1.958600325E-03 
        13  1.966062700E-03  7.310767251E-05  8.091219465E-05  1.957743481E-03 
        14  2.018467756E-03  8.521467680E-05  9.041714092E-05  2.019015436E-03 
        15  2.063877881E-03  6.928656512E-05  9.321694742E-05  2.087244387E-03 
        16  2.090422437E-03  2.894333193E-05  2.900919835E-05  2.095151697E-03 
        17  1.760444138E-03  4.762051394E-04  4.843803518E-04  1.767064534E-03 
        18  1.800249447E-03  4.778794537E-04  4.654353708E-04  1.801073935E-03 
        19  1.832033973E-03  4.977491335E-04  5.138274224E-04  1.819273723E-03 
        20  1.843754435E-03  5.104778102E-04  4.878464729E-04  1.860332154E-03 
        21  2.017594874E-03  5.820365041E-04  6.004832738E-04  2.019249871E-03 
        22  2.077770885E-03  6.045551854E-04  5.992221996E-04  2.076231558E-03 
        23  2.111999551E-03  6.258629728E-04  6.025108407E-04  2.137578792E-03 
        24  2.127234591E-03  6.467676139E-04  6.485771065E-04  2.141570020E-03 
        25 -1.007019193E-03  8.128343325E-05  6.636507486E-05 -1.005326591E-03 
        26 -9.018863202E-04  7.981689851E-05  6.680606303E-05 -9.013910211E-04 
        27 -7.968991413E-04  7.919083873E-05  6.575810028E-05 -7.972552363E-04 
        28 -6.923447945E-04  7.943501259E-05  6.355081433E-05 -6.935649223E-04 
        29 -5.878914963E-04  8.301964408E-05  6.038485763E-05 -5.907983585E-04 
        30 -4.815726716E-04  9.366893210E-05  5.539476994E-05 -4.882335345E-04 
        31 -4.249807098E-04  1.022022043E-04  4.835427240E-05 -3.882786737E-04 
        32 -3.750497999E-04  1.056730835E-04  1.461014197E-04 -3.694341506E-04 
        33 -2.775260073E-04  1.127695868E-04  1.281231806E-04 -2.752816664E-04 
        34 -1.911132713E-04  1.295017137E-04  1.108253011E-04 -1.840752402E-04 
        35 -1.411992853E-04  1.436707680E-04  1.824621522E-04 -1.631405136E-04 
        36 -9.046360356E-05  1.571134198E-04  1.562393313E-04 -8.961924719E-05 
        37 -4.984330371E-05  1.708670898E-04  1.429506679E-04 -2.640014050E-05 
        38 -1.823661660E-05  1.812367846E-04  1.926155920E-04 -1.566857720E-05 
        39  3.979059693E-05  1.975239138E-04  1.880186171E-04  3.887628747E-05 
        40  7.426715456E-05  2.072816133E-04  2.417783347E-04  4.495860527E-05 
        41  8.380757208E-05  2.095218806E-04  2.489255570E-04  9.405898740E-05 
        42  2.123097656E-04  2.173059038E-04  2.543585031E-04  2.013657630E-04 
        43  2.205084602E-04  2.136186813E-04  2.459371493E-04  2.552620506E-04 
        44  2.404057886E-04  1.902430085E-04  1.930118503E-04  2.622026838E-04 
        45  2.740562486E-04  1.394441060E-04  1.408289672E-04  2.717250439E-04 
        46  2.922239364E-04  1.058188791E-04  8.822211316E-05  2.654353734E-04 
        47  3.189479175E-04  7.677965914E-05  8.110587978E-05  3.211743461E-04 
        48  3.456605191E-04  4.954471297E-05  2.775908311E-05  3.200411847E-04 
        49  3.775045043E-04  3.232441668E-05  2.357188179E-05  3.768744278E-04 
