cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.172035493E-03  1.980674686E-03  1.931636683E-03 -4.211520295E-03 
         2 -4.108227789E-03  1.961500850E-03  1.933075753E-03 -4.109019672E-03 
         3 -4.046205431E-03  1.980826026E-03  1.934369578E-03 -4.006508197E-03 
         4 -3.086037701E-03  1.988569275E-03  1.941788315E-03 -3.105180951E-03 
         5 -2.997649834E-03  1.979612745E-03  1.939727861E-03 -3.005310109E-03 
         6 -2.914034761E-03  1.991043799E-03  1.935561470E-03 -2.904892689E-03 
         7  7.080477662E-04  1.729363021E-06  2.376551705E-05  7.244123886E-04 
         8  6.674950127E-04  8.120908205E-06  2.274665324E-05  6.657491188E-04 
         9  6.041520392E-04  1.111831807E-05  2.138182500E-05  6.018984717E-04 
        10  1.855971524E-03  2.208633960E-04  2.249752392E-04  1.868745874E-03 
        11  1.840048586E-03  2.393153263E-04  2.266481103E-04  1.821234054E-03 
        12  1.812186441E-03  2.556203399E-04  2.643540103E-04  1.814250299E-03 
        13  1.714099431E-03  3.559845500E-04  3.637452039E-04  1.739624176E-03 
        14  1.737972489E-03  3.967795637E-04  4.118375167E-04  1.737779301E-03 
        15  1.791859861E-03  4.034904996E-04  4.138385057E-04  1.791122403E-03 
        16  1.837361837E-03  4.156154755E-04  4.077900278E-04  1.844233139E-03 
        17  1.866048086E-03  4.363405751E-04  4.511102458E-04  1.849586075E-03 
        18  1.907565282E-03  4.475441820E-04  4.389789263E-04  1.904599363E-03 
        19  1.960368128E-03  4.293776583E-04  4.296108049E-04  1.958012396E-03 
        20  1.991748111E-03  4.087704292E-04  4.315956231E-04  2.004274617E-03 
        21  1.944695599E-03  3.670537262E-05  2.936931078E-05  1.958600325E-03 
        22  1.973359147E-03  6.871473306E-05  8.091219465E-05  1.957743481E-03 
        23  2.017655177E-03  9.088754450E-05  9.041714092E-05  2.019015436E-03 
        24  2.088021487E-03  9.196324390E-05  9.321694742E-05  2.087244387E-03 
        25  2.142652404E-03  7.080080832E-05  8.927237462E-05  2.158173226E-03 
        26  2.173960209E-03  2.926989873E-05  2.897047908E-05  2.166466837E-03 
        27  2.063941909E-03  4.231039493E-04  4.363398736E-04  2.053019977E-03 
        28  2.101198537E-03  4.290433135E-04  4.265809957E-04  2.101761760E-03 
        29  2.126034116E-03  4.316671402E-04  4.581083354E-04  2.106227612E-03 
        30  2.143009100E-03  4.415858130E-04  4.354983894E-04  2.147072077E-03 
        31  2.158611314E-03  4.536944325E-04  4.274307306E-04  2.172324708E-03 
        32  2.177679213E-03  4.774561385E-04  4.792569587E-04  2.178396332E-03 
        33  2.217706991E-03  5.133546656E-04  5.211355136E-04  2.206125792E-03 
        34  2.243958181E-03  5.418892251E-04  5.666132943E-04  2.227791747E-03 
        35  2.259334549E-03  5.707890959E-04  5.557096872E-04  2.269367267E-03 
        36  2.233354840E-03  7.072969456E-04  7.151286315E-04  2.239451992E-03 
        37 -1.006820472E-03  7.916966570E-05  6.636507486E-05 -1.005326591E-03 
        38 -9.017843404E-04  7.736225234E-05  6.680606303E-05 -9.013910211E-04 
        39 -7.969520520E-04  7.577167707E-05  6.575810028E-05 -7.972552363E-04 
        40 -6.927088252E-04  7.355024718E-05  6.355081433E-05 -6.935649223E-04 
        41 -5.889996537E-04  7.233938231E-05  6.038485763E-05 -5.907983585E-04 
        42 -4.844833165E-04  7.441351045E-05  5.539476994E-05 -4.882335345E-04 
        43 -3.909627267E-04  8.465065912E-05  4.835427240E-05 -3.882786737E-04 
        44 -3.406383912E-04  9.308383596E-05  1.461014197E-04 -3.694341506E-04 
        45 -2.806768171E-04  9.892417438E-05  1.281231806E-04 -2.752816664E-04 
        46 -1.834288560E-04  1.205332228E-04  1.108253011E-04 -1.840752402E-04 
        47 -1.337688300E-04  1.370780374E-04  1.824621522E-04 -1.631405136E-04 
        48 -9.330928879E-05  1.471176074E-04  1.562393313E-04 -8.961924719E-05 
        49 -4.378410449E-05  1.641265553E-04  1.429506679E-04 -2.640014050E-05 
        50 -1.129485372E-05  1.787528745E-04  1.926155920E-04 -1.566857720E-05 
        51  4.057938349E-05  1.956338238E-04  1.880186171E-04  3.887628747E-05 
        52  7.537257625E-05  2.066884335E-04  2.417783347E-04  4.495860527E-05 
        53  8.299743786E-05  2.085657034E-04  2.489255570E-04  9.405898740E-05 
        54  1.032306100E-04  2.860756831E-05  2.794200578E-05  1.007808420E-04 
        55  2.396425698E-04  1.835280709E-04  1.930118503E-04  2.622026838E-04 
        56  2.657271980E-04  1.402612834E-04  1.408289672E-04  2.717250439E-04 
        57  2.869562013E-04  9.849241906E-05  8.822211316E-05  2.654353734E-04 
        58  3.069582162E-04  7.051693683E-05  8.110587978E-05  3.211743461E-04 
        59  3.343126446E-04  4.306043047E-05  2.775908311E-05  3.200411847E-04 
        60  3.777998500E-04  1.905734644E-05  2.357188179E-05  3.768744278E-04 
        61  4.253534426E-04  4.086748049E-06  1.961275604E-05  4.300925550E-04 
        62  2.022406552E-04  2.880805732E-05  2.931386421E-05  2.067113238E-04 
        63  5.505235167E-04  4.726772204E-06  1.926840855E-05  5.412139952E-04 
        64 -2.293657046E-03  1.620313378E-05  7.311501499E-05 -2.316820890E-03 
        65 -2.211139072E-03  4.559586887E-05  7.043852328E-05 -2.213196658E-03 
        66 -2.110083355E-03  6.117431622E-05  6.674919455E-05 -2.110809722E-03 
        67 -2.008781070E-03  6.748572196E-05  6.249115734E-05 -2.009269490E-03 
        68 -1.909813611E-03  7.696895045E-05  5.855735120E-05 -1.909155614E-03 
        69 -1.812057570E-03  9.000516002E-05  5.673498202E-05 -1.809930395E-03 
        70 -1.713410951E-03  1.005344966E-04  5.515330775E-05 -1.709579807E-03 
        71 -1.613617991E-03  1.046404795E-04  5.457516422E-05 -1.609092055E-03 
        72 -1.514991745E-03  1.069136852E-04  5.383556151E-05 -1.509067679E-03 
        73 -1.417994965E-03  1.083615934E-04  5.490773208E-05 -1.410009075E-03 
        74 -1.318177790E-03  1.035953173E-04  5.715688499E-05 -1.310405891E-03 
        75 -1.215475611E-03  9.238955681E-05  6.005970237E-05 -1.209844188E-03 
        76 -1.111644786E-03  8.327583055E-05  6.361088174E-05 -1.108407631E-03 
        77 -2.540102461E-03  1.998534193E-03  1.933004749E-03 -2.597631251E-03 
        78 -2.490254352E-03  1.973263454E-03  1.934575948E-03 -2.495273050E-03 
        79 -2.391539514E-03  1.947411802E-03  1.936099255E-03 -2.392953671E-03 
        80 -2.289018594E-03  1.944445190E-03  1.936053435E-03 -2.289587949E-03 
        81 -2.185378456E-03  1.942765550E-03  1.934468811E-03 -2.185353151E-03 
        82 -2.081573708E-03  1.940986142E-03  1.932282097E-03 -2.081243068E-03 
        83 -1.977901207E-03  1.938896836E-03  1.931099759E-03 -1.977459928E-03 
        84 -1.874454436E-03  1.936534070E-03  1.931720263E-03 -1.874312453E-03 
        85 -1.770567731E-03  1.933829393E-03  1.935050064E-03 -1.771475459E-03 
        86 -1.667415025E-03  1.927954843E-03  1.942464568E-03 -1.670585838E-03 
        87  1.821044716E-03  1.475689001E-03  1.458946259E-03  1.808596001E-03 
        88  1.806761837E-03  1.512490795E-03  1.509836650E-03  1.809975330E-03 
        89  1.812958391E-03  1.566177118E-03  1.560884347E-03  1.827830160E-03 
        90  1.826191437E-03  1.601357944E-03  1.615014651E-03  1.856528149E-03 
        91  1.801714418E-03  1.637207810E-03  1.641236910E-03  1.805098654E-03 
        92  1.770519419E-03  1.681884751E-03  1.674905581E-03  1.747979358E-03 
        93  1.766764908E-03  1.725418726E-03  1.719651303E-03  1.773429624E-03 
        94  1.950669684E-03  1.383122406E-03  1.381869335E-03  1.946409453E-03 
        95  1.959491055E-03  1.353769097E-03  1.345086805E-03  1.947925945E-03 
        96  1.971121877E-03  1.333389897E-03  1.357796561E-03  1.991993022E-03 
        97  1.970386831E-03  1.322337193E-03  1.295998047E-03  1.986192029E-03 
        98  1.961705973E-03  1.320833922E-03  1.293450380E-03  1.947334496E-03 
        99  1.939512091E-03  1.329514664E-03  1.345086805E-03  1.947925945E-03 
       100  1.913497690E-03  1.347719459E-03  1.335760989E-03  1.891637732E-03 
       101  1.886515762E-03  1.374040847E-03  1.377934128E-03  1.894362010E-03 
       102  1.852642163E-03  1.405558316E-03  1.393045398E-03  1.847366747E-03 
       103  1.822760911E-03  1.430242206E-03  1.408633721E-03  1.805100119E-03 
       104  1.797513338E-03  1.450679847E-03  1.458946259E-03  1.808596001E-03 
       105  1.776835881E-03  1.475477125E-03  1.466399391E-03  1.762134212E-03 
       106  1.759168226E-03  1.505713910E-03  1.517480735E-03  1.770494178E-03 
       107  1.731856144E-03  1.538852346E-03  1.524655038E-03  1.727520347E-03 
       108  1.914384775E-03  2.931647214E-05  2.101065743E-05  1.906211827E-03 
       109  1.753881341E-03  1.705274481E-04  1.573980741E-04  1.742838923E-03 
       110  1.763848471E-03  1.821708283E-04  1.829591379E-04  1.764599284E-03 
       111  1.711841556E-03  3.731779871E-04  3.673699769E-04  1.686578676E-03 
       112  1.711317338E-03  3.880705917E-04  4.025631072E-04  1.678642407E-03 
       113 -2.762543038E-03  1.048734433E-07  5.825507198E-05 -2.727486420E-03 
       114 -2.816203283E-03  1.088426779E-05  4.912679422E-05 -2.825656849E-03 
       115 -2.918867161E-03  2.620550185E-05  4.152960011E-05 -2.921255581E-03 
       116 -3.015914001E-03  3.333862333E-05  4.077177812E-05 -3.017093035E-03 
       117 -3.112312872E-03  3.862262383E-05  4.724476742E-05 -3.112842704E-03 
       118 -3.212925978E-03  2.946248060E-05  5.527762229E-05 -3.210920916E-03 
       119 -3.272698494E-03  8.752373105E-06  6.199954715E-05 -3.311930414E-03 
       120 -4.461477976E-03  1.939718641E-05  5.780932662E-05 -4.424947168E-03 
       121 -4.518674687E-03  1.939718641E-05  5.596906824E-05 -4.526306414E-03 
       122  1.392072532E-03  1.642824267E-03  1.634375832E-03  1.387002411E-03 
       123  1.438495354E-03  1.624067780E-03  1.608469635E-03  1.426755265E-03 
       124  1.468276721E-03  1.612555701E-03  1.571148631E-03  1.458417888E-03 
       125  1.473200275E-03  1.612963388E-03  1.589262523E-03  1.498076881E-03 
       126  1.529744943E-03  1.522124396E-03  1.533951478E-03  1.508029008E-03 
       127  1.531865564E-03  1.516395132E-03  1.489643393E-03  1.528490113E-03 
       128  1.360485912E-03  1.794965356E-03  1.813306485E-03  1.337936873E-03 
       129  1.385545358E-03  1.792452880E-03  1.810099402E-03  1.382461143E-03 
       130  1.409120043E-03  1.783097512E-03  1.813666166E-03  1.410868630E-03 
       131  1.431921497E-03  1.774449949E-03  1.766326056E-03  1.433835196E-03 
       132  1.511133742E-03  1.627022633E-03  1.638747362E-03  1.507103921E-03 
       133  1.578554278E-03  1.675611362E-03  1.679761024E-03  1.569925101E-03 
       134  1.618238282E-03  1.696132938E-03  1.685627301E-03  1.617964135E-03 
       135  1.651814091E-03  1.677156077E-03  1.675496708E-03  1.670018958E-03 
       136  1.660209266E-03  1.778129255E-03  1.782199968E-03  1.660432579E-03 
       137  1.705457224E-03  1.775474055E-03  1.782133242E-03  1.704231979E-03 
       138  1.743187546E-03  1.769815921E-03  1.774727542E-03  1.742742310E-03 
       139  1.766042202E-03  1.760878484E-03  1.775305427E-03  1.776653791E-03 
       140  1.770234900E-03  1.752332202E-03  1.745803435E-03  1.787931124E-03 
       141  1.997721381E-03  1.594048459E-03  1.591250291E-03  2.008106913E-03 
       142  2.022907138E-03  1.615755260E-03  1.614549645E-03  1.995319904E-03 
       143  2.031735843E-03  1.628087601E-03  1.643250047E-03  2.019691707E-03 
       144  2.059345599E-03  1.633728622E-03  1.645020803E-03  2.057695175E-03 
       145  2.092171693E-03  1.623340300E-03  1.637651436E-03  2.120974613E-03 
       146  2.110417932E-03  1.593999797E-03  1.594385786E-03  2.113121066E-03 
       147  2.104747808E-03  1.567412168E-03  1.555563887E-03  2.105372782E-03 
       148  2.068142407E-03  1.561687444E-03  1.551537216E-03  2.070480344E-03 
       149  2.025420545E-03  1.558226068E-03  1.555178835E-03  2.026855781E-03 
       150  2.431243891E-03  1.612629392E-03  1.616002404E-03  2.435220083E-03 
       151  2.451003296E-03  1.586110680E-03  1.584188107E-03  2.428147507E-03 
       152  2.458292758E-03  1.564382808E-03  1.581630475E-03  2.480464950E-03 
       153  2.457385650E-03  1.531946240E-03  1.528830526E-03  2.472081007E-03 
       154  2.448030980E-03  1.498614205E-03  1.480862986E-03  2.473401436E-03 
       155  2.274639439E-03  1.813087729E-03  1.811524261E-03  2.267541019E-03 
       156  2.271303907E-03  1.835136674E-03  1.829445302E-03  2.281740216E-03 
       157  2.266557654E-03  1.849707798E-03  1.823114904E-03  2.238084112E-03 
       158  2.246845048E-03  1.849943073E-03  1.862002734E-03  2.245510248E-03 
       159  2.475624671E-03  1.397226588E-03  1.379946721E-03  2.471568347E-03 
       160  2.217323286E-03  1.947227982E-03  1.946676450E-03  2.214724454E-03 
       161  2.228961792E-03  1.962425653E-03  1.980171155E-03  2.200067059E-03 
       162  2.235336462E-03  1.983913360E-03  1.976347358E-03  2.250814214E-03 
       163  2.497988520E-03  9.584749350E-04  1.003605849E-03  2.467907693E-03 
       164  2.465209924E-03  9.474636172E-04  9.186405087E-04  2.467038520E-03 
