cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.094803240E-03  1.972808270E-03  1.933075753E-03 -4.109019672E-03 
         2 -4.032933619E-03  1.972808037E-03  1.934369578E-03 -4.006508197E-03 
         3 -3.048420884E-03  1.996777253E-03  1.941788315E-03 -3.105180951E-03 
         4 -2.996111056E-03  1.987615367E-03  1.939727861E-03 -3.005310109E-03 
         5 -2.894513076E-03  1.989360433E-03  1.935561470E-03 -2.904892689E-03 
         6 -2.836936852E-03  1.998522086E-03  1.932500257E-03 -2.802616471E-03 
         7  7.106266567E-04  2.529004632E-06  2.376551705E-05  7.244123886E-04 
         8  6.671560113E-04  1.021358730E-05  2.274665324E-05  6.657491188E-04 
         9  6.035739207E-04  1.351090395E-05  2.138182500E-05  6.018984717E-04 
        10  1.817266922E-03  2.491010819E-04  2.643540103E-04  1.814250299E-03 
        11  1.849341788E-03  2.486356243E-04  2.686372979E-04  1.857296296E-03 
        12  1.869349973E-03  2.416619245E-04  2.249752392E-04  1.868745874E-03 
        13  1.902686432E-03  2.174088149E-04  2.222971841E-04  1.908134756E-03 
        14  1.919407514E-03  1.825396757E-04  1.791314573E-04  1.927048608E-03 
        15  1.759191859E-03  3.301817924E-04  3.637452039E-04  1.739624176E-03 
        16  1.760285697E-03  3.301347024E-04  3.588932654E-04  1.791440332E-03 
        17  1.794704702E-03  3.216187470E-04  3.126397639E-04  1.800629079E-03 
        18  1.848512446E-03  3.128270619E-04  3.114913139E-04  1.848980541E-03 
        19  1.888095750E-03  3.043239703E-04  3.077049760E-04  1.887316124E-03 
        20  1.921382034E-03  2.950411872E-04  3.063912027E-04  1.917797122E-03 
        21  1.958806533E-03  9.304437117E-05  8.091219465E-05  1.957743481E-03 
        22  2.016878687E-03  9.647686238E-05  9.041714092E-05  2.019015436E-03 
        23  2.087701112E-03  9.774889622E-05  9.321694742E-05  2.087244387E-03 
        24  2.160434611E-03  7.981172530E-05  8.927237462E-05  2.158173226E-03 
        25  2.197469119E-03  6.088041482E-05  8.900181543E-05  2.222977803E-03 
        26  2.217292320E-03  2.917711208E-05  3.033947023E-05  2.234936416E-03 
        27  2.197579946E-03  3.337066737E-04  3.121268945E-04  2.204077594E-03 
        28  2.212717431E-03  3.502038307E-04  3.314104695E-04  2.231470440E-03 
        29  2.374821110E-03  5.001454265E-04  4.938707706E-04  2.384454192E-03 
        30  2.390093636E-03  5.464519490E-04  5.404856117E-04  2.375240042E-03 
        31 -1.006733743E-03  7.812884724E-05  6.636507486E-05 -1.005326591E-03 
        32 -9.017135599E-04  7.558841025E-05  6.680606303E-05 -9.013910211E-04 
        33 -7.969751023E-04  7.361917233E-05  6.575810028E-05 -7.972552363E-04 
        34 -6.928524817E-04  7.107196870E-05  6.355081433E-05 -6.935649223E-04 
        35 -5.893503549E-04  6.890647637E-05  6.038485763E-05 -5.907983585E-04 
        36 -4.853457212E-04  6.869394565E-05  5.539476994E-05 -4.882335345E-04 
        37 -3.832918010E-04  7.449456461E-05  4.835427240E-05 -3.882786737E-04 
        38 -3.222483210E-04  8.380978397E-05  4.217445575E-05 -2.899144977E-04 
        39 -2.715770970E-04  9.172302816E-05  1.281231806E-04 -2.752816664E-04 
        40 -1.835389849E-04  1.073587991E-04  1.108253011E-04 -1.840752402E-04 
