cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.281575792E-03  1.974529820E-03  1.931426409E-03 -4.314333929E-03 
         2 -4.210410640E-03  1.960866852E-03  1.931636683E-03 -4.211520295E-03 
         3 -4.152373876E-03  1.986337127E-03  1.933075753E-03 -4.109019672E-03 
         4 -3.267649561E-03  1.989402110E-03  1.937228295E-03 -3.300266113E-03 
         5 -3.197666723E-03  1.980845351E-03  1.943163964E-03 -3.201366508E-03 
         6 -3.096520435E-03  1.991443336E-03  1.941788315E-03 -3.105180951E-03 
         7 -2.760784468E-03  1.993895508E-03  1.932500257E-03 -2.802616471E-03 
         8 -2.693857998E-03  1.971279504E-03  1.932111083E-03 -2.699786421E-03 
         9  6.397502730E-04  2.159859378E-06  2.274665324E-05  6.657491188E-04 
        10  6.345613510E-04  2.159859378E-06  2.138182500E-05  6.018984717E-04 
        11 -1.007215469E-03  8.367787814E-05  6.636507486E-05 -1.005326591E-03 
        12 -9.021025035E-04  8.656133286E-05  6.680606303E-05 -9.013910211E-04 
        13 -7.966113626E-04  9.437366680E-05  6.575810028E-05 -7.972552363E-04 
        14 -6.907099159E-04  1.062825540E-04  6.355081433E-05 -6.935649223E-04 
        15 -6.156783784E-04  1.167735900E-04  6.038485763E-05 -5.907983585E-04 
        16 -5.621951423E-04  1.209870825E-04  1.774708527E-04 -5.775250902E-04 
        17 -4.774050321E-04  1.205949447E-04  1.637269837E-04 -4.703043525E-04 
        18 -3.747437440E-04  1.189018294E-04  1.461014197E-04 -3.694341506E-04 
        19 -2.758917108E-04  1.199356193E-04  1.281231806E-04 -2.752816664E-04 
        20 -1.913821325E-04  1.318634313E-04  1.108253011E-04 -1.840752402E-04 
        21 -1.421179186E-04  1.434913283E-04  1.824621522E-04 -1.631405136E-04 
        22 -9.129378304E-05  1.532437745E-04  1.562393313E-04 -8.961924719E-05 
        23 -4.562320464E-05  1.668347832E-04  1.429506679E-04 -2.640014050E-05 
        24 -1.365439857E-05  1.786732173E-04  1.926155920E-04 -1.566857720E-05 
        25  4.146088759E-05  1.950995211E-04  1.880186171E-04  3.887628747E-05 
        26  7.639314572E-05  2.059735853E-04  2.417783347E-04  4.495860527E-05 
        27  8.085427544E-05  2.065634326E-04  2.489255570E-04  9.405898740E-05 
        28  4.742069723E-05  1.168557064E-04  1.372427601E-04  2.941064111E-05 
        29  4.002629430E-05  8.890219033E-05  8.707509544E-05  3.682231778E-05 
        30  6.175188901E-05  5.625400081E-05  3.393898202E-05  4.248468120E-05 
        31  9.449000208E-05  5.145705654E-05  2.794200578E-05  1.007808420E-04 
        32  1.404942304E-04  2.161775228E-05  2.186998844E-05  1.544726897E-04 
        33  2.853768819E-04  3.004248128E-06  3.429371706E-05  2.597225743E-04 
        34  3.065642668E-04  3.004248128E-06  2.775908311E-05  3.200411847E-04 
        35 -2.417187672E-03  4.956882549E-05  7.332680564E-05 -2.420594786E-03 
        36 -2.315191785E-03  5.969499398E-05  7.311501499E-05 -2.316820890E-03 
        37 -2.212487860E-03  6.547196244E-05  7.043852328E-05 -2.213196658E-03 
        38 -2.110398840E-03  6.969979586E-05  6.674919455E-05 -2.110809722E-03 
        39 -2.008992713E-03  7.565137639E-05  6.249115734E-05 -2.009269490E-03 
        40 -1.910046441E-03  8.309268014E-05  5.855735120E-05 -1.909155614E-03 
        41 -1.812055940E-03  9.030816727E-05  5.673498202E-05 -1.809930395E-03 
        42 -1.712793717E-03  9.368277824E-05  5.515330775E-05 -1.709579807E-03 
        43 -1.612624619E-03  9.392200445E-05  5.457516422E-05 -1.609092055E-03 
