cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.271843936E-03  1.982865622E-03  1.931426409E-03 -4.314333929E-03 
         2 -4.210320767E-03  1.956326421E-03  1.931636683E-03 -4.211520295E-03 
         3 -4.142884631E-03  1.973460894E-03  1.933075753E-03 -4.109019672E-03 
         4 -3.258536104E-03  1.990098739E-03  1.937228295E-03 -3.300266113E-03 
         5 -3.198129358E-03  1.978693297E-03  1.943163964E-03 -3.201366508E-03 
         6 -3.097682027E-03  1.983498456E-03  1.941788315E-03 -3.105180951E-03 
         7 -3.026730148E-03  1.994903898E-03  1.939727861E-03 -3.005310109E-03 
         8 -2.678654622E-03  1.982928021E-03  1.932111083E-03 -2.699786421E-03 
         9  6.474638940E-04  6.750590273E-06  2.274665324E-05  6.657491188E-04 
        10  6.242087111E-04  6.750590273E-06  2.138182500E-05  6.018984717E-04 
        11  1.919481670E-03  5.760909698E-05  8.091219465E-05  1.957743481E-03 
        12  1.930913888E-03  2.819170732E-05  2.936931078E-05  1.958600325E-03 
        13  1.811192604E-03  5.432771868E-04  5.138274224E-04  1.819273723E-03 
        14  1.789422240E-03  5.509274197E-04  5.352986275E-04  1.787036873E-03 
        15 -1.007101731E-03  8.223736222E-05  6.636507486E-05 -1.005326591E-03 
        16 -9.019692079E-04  8.253454143E-05  6.680606303E-05 -9.013910211E-04 
        17 -7.967555430E-04  8.617883577E-05  6.575810028E-05 -7.972552363E-04 
        18 -6.915054983E-04  9.304371633E-05  6.355081433E-05 -6.935649223E-04 
        19 -5.856361240E-04  1.051206855E-04  6.038485763E-05 -5.907983585E-04 
        20 -5.278760218E-04  1.137729414E-04  5.539476994E-05 -4.882335345E-04 
        21 -4.742509627E-04  1.147204166E-04  1.637269837E-04 -4.703043525E-04 
        22 -3.755521320E-04  1.152676341E-04  1.461014197E-04 -3.694341506E-04 
        23 -2.762857766E-04  1.182080014E-04  1.281231806E-04 -2.752816664E-04 
        24 -1.908727281E-04  1.311975357E-04  1.108253011E-04 -1.840752402E-04 
        25 -1.415788574E-04  1.431245473E-04  1.824621522E-04 -1.631405136E-04 
        26 -9.140168549E-05  1.529136352E-04  1.562393313E-04 -8.961924719E-05 
        27 -4.558899673E-05  1.666929747E-04  1.429506679E-04 -2.640014050E-05 
        28 -1.357488327E-05  1.787947840E-04  1.926155920E-04 -1.566857720E-05 
        29  4.408627865E-05  1.944499236E-04  1.880186171E-04  3.887628747E-05 
        30  2.052500349E-04  2.259669272E-04  2.543585031E-04  2.013657630E-04 
        31  2.266343799E-04  2.182541793E-04  2.459371493E-04  2.552620506E-04 
        32  2.497207897E-04  1.905411045E-04  1.930118503E-04  2.622026838E-04 
        33  2.571350487E-04  1.606926089E-04  1.408289672E-04  2.717250439E-04 
        34  1.090149963E-04  2.773753840E-05  2.794200578E-05  1.007808420E-04 
        35  2.132103691E-04  1.468367009E-05  2.931386421E-05  2.067113238E-04 
        36  2.608123759E-04  1.986235839E-05  3.429371706E-05  2.597225743E-04 
        37  3.028610663E-04  5.178687388E-06  2.775908311E-05  3.200411847E-04 
        38 -2.415651223E-03  3.939247472E-05  7.332680564E-05 -2.420594786E-03 
        39 -2.314737299E-03  5.573367525E-05  7.311501499E-05 -2.316820890E-03 
        40 -2.212429885E-03  6.458548160E-05  7.043852328E-05 -2.213196658E-03 
        41 -2.110394184E-03  6.967588706E-05  6.674919455E-05 -2.110809722E-03 
        42 -2.009021118E-03  7.686004392E-05  6.249115734E-05 -2.009269490E-03 
        43 -1.910190680E-03  8.590197103E-05  5.855735120E-05 -1.909155614E-03 
        44 -1.812357688E-03  9.443100134E-05  5.673498202E-05 -1.809930395E-03 
        45 -1.713134232E-03  9.767645679E-05  5.515330775E-05 -1.709579807E-03 
        46 -1.612873399E-03  9.658836643E-05  5.457516422E-05 -1.609092055E-03 
        47 -1.513924100E-03  9.728704754E-05  5.383556151E-05 -1.509067679E-03 
        48 -1.416826737E-03  1.001344863E-04  5.490773208E-05 -1.410009075E-03 
        49 -1.317546936E-03  9.963022603E-05  5.715688499E-05 -1.310405891E-03 
        50 -1.215522061E-03  9.271648014E-05  6.005970237E-05 -1.209844188E-03 
        51 -1.111946534E-03  8.548230835E-05  6.361088174E-05 -1.108407631E-03 
        52 -2.594379475E-03  1.955291023E-03  1.933004749E-03 -2.597631251E-03 
        53 -2.493993845E-03  1.943427138E-03  1.934575948E-03 -2.495273050E-03 
        54 -2.392323921E-03  1.940052258E-03  1.936099255E-03 -2.392953671E-03 
        55 -2.289630705E-03  1.936477260E-03  1.936053435E-03 -2.289587949E-03 
        56 -2.185670659E-03  1.934492728E-03  1.934468811E-03 -2.185353151E-03 
        57 -2.081521787E-03  1.933740103E-03  1.932282097E-03 -2.081243068E-03 
        58 -1.977634616E-03  1.933143125E-03  1.931099759E-03 -1.977459928E-03 
        59 -1.874105423E-03  1.932117972E-03  1.931720263E-03 -1.874312453E-03 
        60 -1.770169125E-03  1.930366037E-03  1.935050064E-03 -1.771475459E-03 
        61 -1.666962635E-03  1.924585435E-03  1.942464568E-03 -1.670585838E-03 
        62  1.861031982E-03  7.346521015E-04  7.364970494E-04  1.866467047E-03 
        63  1.841727179E-03  7.564889384E-04  7.630012877E-04  1.851349808E-03 
        64  1.822295017E-03  7.744672475E-04  7.584282158E-04  1.807933094E-03 
        65  1.801036531E-03  7.984223776E-04  8.102537455E-04  1.809880671E-03 
        66  1.771842013E-03  8.182391175E-04  8.115262549E-04  1.772892234E-03 
        67  1.746085123E-03  8.667282527E-04  8.595011999E-04  1.761496361E-03 
        68  1.744071720E-03  9.071610984E-04  9.048652605E-04  1.755453321E-03 
        69  1.738436054E-03  9.370543412E-04  9.189155088E-04  1.714490491E-03 
        70  1.724085188E-03  9.818234248E-04  9.840583017E-04  1.726534628E-03 
        71  1.704339753E-03  1.031194930E-03  9.976504064E-04  1.677227205E-03 
        72  1.686672447E-03  1.050402527E-03  1.052589894E-03  1.686044505E-03 
        73  1.662022783E-03  1.077699941E-03  1.069788893E-03  1.656614762E-03 
        74  1.847921172E-03  1.066924422E-03  1.044953814E-03  1.829401833E-03 
        75  1.830518129E-03  1.075369655E-03  1.092733970E-03  1.844917967E-03 
        76  1.807015855E-03  1.096073189E-03  1.092464257E-03  1.801490500E-03 
        77  1.792082563E-03  1.130737364E-03  1.133180284E-03  1.804534020E-03 
        78  1.797270961E-03  1.179472078E-03  1.180921936E-03  1.805802796E-03 
        79  1.799450372E-03  1.225240063E-03  1.234344495E-03  1.812086890E-03 
        80  1.768885646E-03  1.246373518E-03  1.240994224E-03  1.767888128E-03 
        81  1.719876425E-03  1.249046996E-03  1.249664952E-03  1.719713153E-03 
        82  2.035712358E-03  1.033689594E-03  1.004879637E-03  2.056249407E-03 
        83  2.052205615E-03  1.038256334E-03  1.060044540E-03  2.041719667E-03 
        84  2.086658962E-03  1.057411195E-03  1.056325348E-03  2.090236478E-03 
        85  2.104153857E-03  1.104996423E-03  1.103884896E-03  2.085936034E-03 
        86  2.070349175E-03  1.150878961E-03  1.156426623E-03  2.068874088E-03 
        87  2.031200100E-03  1.170057803E-03  1.147139459E-03  2.007718066E-03 
        88  2.013796009E-03  1.198131707E-03  1.195478105E-03  1.999457156E-03 
        89  1.999053406E-03  1.244096318E-03  1.242138010E-03  1.990493966E-03 
        90  1.989402808E-03  1.296935603E-03  1.295998047E-03  1.986192029E-03 
        91  1.977988752E-03  1.339324052E-03  1.357796561E-03  1.991993022E-03 
