cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.363136366E-03  1.996358158E-03  1.933136697E-03 -4.416522146E-03 
         2 -4.311825614E-03  1.966317650E-03  1.931426409E-03 -4.314333929E-03 
         3 -4.234053195E-03  1.969959820E-03  1.931636683E-03 -4.211520295E-03 
         4 -3.351903055E-03  1.997482497E-03  1.932905906E-03 -3.406640362E-03 
         5 -3.297513351E-03  1.993788872E-03  1.937228295E-03 -3.300266113E-03 
         6 -3.207630245E-03  1.996306470E-03  1.943163964E-03 -3.201366508E-03 
         7 -3.051229985E-03  1.999826636E-03  1.941788315E-03 -3.105180951E-03 
         8 -2.994719660E-03  1.994433813E-03  1.939727861E-03 -3.005310109E-03 
         9 -2.895668847E-03  1.983083552E-03  1.935561470E-03 -2.904892689E-03 
        10 -2.796552377E-03  1.967248973E-03  1.932500257E-03 -2.802616471E-03 
        11 -2.696929965E-03  1.950999373E-03  1.932111083E-03 -2.699786421E-03 
        12  1.077077934E-03  6.600792403E-06  3.561057739E-05  1.060296711E-03 
        13 -1.008121995E-03  9.425163444E-05  6.636507486E-05 -1.005326591E-03 
        14 -9.028296918E-04  1.062151350E-04  6.680606303E-05 -9.013910211E-04 
        15 -8.075620281E-04  1.215978773E-04  6.575810028E-05 -7.972552363E-04 
        16 -7.536340272E-04  1.296638220E-04  1.938604447E-04 -7.950795716E-04 
        17 -6.893087411E-04  1.309391373E-04  1.869981581E-04 -6.853314307E-04 
        18 -5.831805174E-04  1.293911628E-04  1.774708527E-04 -5.775250902E-04 
        19 -4.769768275E-04  1.233946678E-04  1.637269837E-04 -4.703043525E-04 
        20 -3.751902841E-04  1.169501702E-04  1.461014197E-04 -3.694341506E-04 
        21 -2.770411083E-04  1.148746960E-04  1.281231806E-04 -2.752816664E-04 
        22 -1.843527862E-04  1.265830506E-04  1.108253011E-04 -1.840752402E-04 
        23 -1.356766734E-04  1.382652408E-04  1.824621522E-04 -1.631405136E-04 
        24 -9.282690007E-05  1.489293354E-04  1.562393313E-04 -8.961924719E-05 
        25 -3.395612657E-05  1.642656425E-04  1.429506679E-04 -2.640014050E-05 
        26 -2.778689350E-06  1.705535833E-04  1.926155920E-04 -1.566857720E-05 
        27  1.051544768E-05  1.687757758E-04  1.880186171E-04  3.887628747E-05 
        28  9.820185369E-06  1.610979089E-04  1.372427601E-04  2.941064111E-05 
        29 -1.000548218E-05  1.359329763E-04  1.429506679E-04 -2.640014050E-05 
        30 -1.174623503E-05  9.314469935E-05  8.900635807E-05 -3.160334126E-05 
        31  6.479653166E-06  6.585996016E-05  8.707509544E-05  3.682231778E-05 
        32  4.240994895E-05  3.738996384E-05  3.393898202E-05  4.248468120E-05 
        33  9.642360237E-05  3.125962030E-05  2.794200578E-05  1.007808420E-04 
        34  2.158563148E-04  4.548803554E-05  2.931386421E-05  2.067113238E-04 
        35  2.504463482E-04  1.601955591E-05  3.429371706E-05  2.597225743E-04 
        36 -2.418760676E-03  5.977548426E-05  7.332680564E-05 -2.420594786E-03 
        37 -2.315511229E-03  6.231566658E-05  7.311501499E-05 -2.316820890E-03 
        38 -2.212452469E-03  6.465888873E-05  7.043852328E-05 -2.213196658E-03 
        39 -2.110312693E-03  6.719170051E-05  6.674919455E-05 -2.110809722E-03 
        40 -2.008884680E-03  7.132931205E-05  6.249115734E-05 -2.009269490E-03 
        41 -1.909761922E-03  7.705879398E-05  5.855735120E-05 -1.909155614E-03 
        42 -1.811601222E-03  8.400579100E-05  5.673498202E-05 -1.809930395E-03 
        43 -1.712437137E-03  8.941260603E-05  5.515330775E-05 -1.709579807E-03 
        44 -1.612492604E-03  9.252264863E-05  5.457516422E-05 -1.609092055E-03 
        45 -1.513888128E-03  9.670762665E-05  5.383556151E-05 -1.509067679E-03 
        46 -1.417074353E-03  1.017715913E-04  5.490773208E-05 -1.410009075E-03 
        47 -1.317902468E-03  1.018467519E-04  5.715688499E-05 -1.310405891E-03 
        48 -1.215896918E-03  9.508286894E-05  6.005970237E-05 -1.209844188E-03 
        49 -1.112608705E-03  9.048194624E-05  6.361088174E-05 -1.108407631E-03 
        50 -2.596170176E-03  1.942294417E-03  1.933004749E-03 -2.597631251E-03 
        51 -2.494608052E-03  1.938279136E-03  1.934575948E-03 -2.495273050E-03 
        52 -2.392951632E-03  1.934152213E-03  1.936099255E-03 -2.392953671E-03 
        53 -2.290074714E-03  1.930981409E-03  1.936053435E-03 -2.289587949E-03 
        54 -2.185830381E-03  1.930362894E-03  1.934468811E-03 -2.185353151E-03 
        55 -2.081508748E-03  1.930969069E-03  1.932282097E-03 -2.081243068E-03 
        56 -1.977559645E-03  1.931431936E-03  1.931099759E-03 -1.977459928E-03 
        57 -1.874040463E-03  1.931246370E-03  1.931720263E-03 -1.874312453E-03 
        58 -1.770126051E-03  1.929978607E-03  1.935050064E-03 -1.771475459E-03 
        59 -1.666859142E-03  1.923802309E-03  1.942464568E-03 -1.670585838E-03 
        60  1.518586534E-03  3.022314013E-05  2.940408889E-05  1.547688228E-03 
        61  1.526777167E-03  8.995547250E-05  8.827208810E-05  1.542645135E-03 
        62  1.537746051E-03  1.478611084E-04  1.460479947E-04  1.540643245E-03 
        63  1.540081226E-03  2.013381600E-04  2.005083215E-04  1.536766356E-03 
        64  1.527319313E-03  2.431502071E-04  2.556878611E-04  1.543023861E-03 
        65  1.513893600E-03  2.716182789E-04  2.613806045E-04  1.491844116E-03 
        66  1.183472923E-03  2.022095487E-06  2.564670187E-05  1.216729608E-03 
        67  1.140714507E-03  8.622886526E-06  3.101034304E-05  1.138412517E-03 
        68  1.559205120E-03  4.713885428E-04  4.694127814E-04  1.570889464E-03 
        69  1.558428747E-03  4.901472712E-04  4.880986154E-04  1.558085760E-03 
        70  1.557209995E-03  5.140180001E-04  5.267495125E-04  1.542733763E-03 
        71  1.292833593E-03  7.128759171E-04  6.963759560E-04  1.279178579E-03 
        72  1.271547866E-03  7.180230459E-04  7.294924444E-04  1.289224498E-03 
        73  1.252865302E-03  7.386005600E-04  7.446784629E-04  1.257252981E-03 
        74  1.228830661E-03  7.658435497E-04  7.531452094E-04  1.205814394E-03 
        75  1.195783843E-03  7.928885752E-04  7.920525208E-04  1.202978166E-03 
        76  1.172623015E-03  8.114189259E-04  7.972717640E-04  1.150254311E-03 
        77  1.172647229E-03  8.122273139E-04  8.423857949E-04  1.154607389E-03 
        78  1.183873275E-03  8.373357123E-04  8.360423158E-04  1.192309180E-03 
        79  1.201024861E-03  8.833278553E-04  8.838161849E-04  1.195936268E-03 
        80 -2.521842485E-03  5.716381202E-05  7.110491468E-05 -2.524064784E-03 
        81 -2.624877729E-03  5.482551933E-05  6.600393607E-05 -2.626677037E-03 
        82 -2.727397718E-03  5.323704318E-05  5.825507198E-05 -2.727486420E-03 
        83 -2.827953547E-03  5.243160922E-05  4.912679422E-05 -2.825656849E-03 
        84 -2.924198983E-03  5.214916018E-05  4.152960011E-05 -2.921255581E-03 
        85 -3.017113777E-03  4.616100341E-05  4.077177812E-05 -3.017093035E-03 
        86 -3.114640247E-03  2.045093606E-05  4.724476742E-05 -3.112842704E-03 
        87 -3.167019458E-03  3.257160017E-07  5.527762229E-05 -3.210920916E-03 
        88 -4.630330950E-03  2.292934732E-05  5.666467444E-05 -4.629023667E-03 
        89 -4.697773140E-03  2.292934732E-05  6.050692886E-05 -4.730923795E-03 
        90  1.346598263E-03  1.581403194E-03  1.585662596E-03  1.351178768E-03 
        91  1.395613770E-03  1.557550160E-03  1.561072749E-03  1.396691022E-03 
        92  1.413589111E-03  1.532822615E-03  1.539287077E-03  1.429685494E-03 
        93  1.426012721E-03  1.513559720E-03  1.503808583E-03  1.418157778E-03 
        94  1.444913796E-03  1.495591714E-03  1.508124257E-03  1.449609407E-03 
        95  1.461828011E-03  1.484483364E-03  1.468011635E-03  1.455797878E-03 
        96  1.486254740E-03  1.469422365E-03  1.476445373E-03  1.488435351E-03 
        97  1.508163055E-03  1.455863356E-03  1.432953756E-03  1.498360337E-03 
        98  1.535725314E-03  1.433995669E-03  1.445421973E-03  1.542832394E-03 
        99  1.559904544E-03  1.396610751E-03  1.391879972E-03  1.545105238E-03 
       100  1.565845567E-03  1.368180849E-03  1.387273794E-03  1.588471777E-03 
       101  1.566395862E-03  1.353997621E-03  1.337127498E-03  1.594421472E-03 
       102  1.541815000E-03  1.321388758E-03  1.310434929E-03  1.546587867E-03 
       103  1.496700919E-03  1.283045160E-03  1.269417146E-03  1.501712701E-03 
       104  1.450226177E-03  1.271909336E-03  1.243020665E-03  1.446008448E-03 
       105  1.416994957E-03  1.269438071E-03  1.305999765E-03  1.432948873E-03 
       106  1.402472961E-03  1.267251791E-03  1.302969367E-03  1.389134369E-03 
       107  1.381885260E-03  1.264619408E-03  1.257801344E-03  1.377801787E-03 
       108  1.350314589E-03  1.257880009E-03  1.255215304E-03  1.349517189E-03 
       109  1.328886952E-03  1.210891758E-03  1.213875954E-03  1.331731353E-03 
       110  1.343113254E-03  1.176981139E-03  1.177305411E-03  1.319426226E-03 
       111  1.327900449E-03  1.122419024E-03  1.121460403E-03  1.303155500E-03 
       112  1.281559467E-03  1.058011316E-03  1.058878145E-03  1.284059184E-03 
       113  1.252375427E-03  9.979655733E-04  9.986381527E-04  1.266554976E-03 
