cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.078167491E-03  1.974148443E-03  1.933075753E-03 -4.109019672E-03 
         2 -4.010800272E-03  1.974148443E-03  1.934369578E-03 -4.006508197E-03 
         3 -2.948372625E-03  1.997079235E-03  1.939727861E-03 -3.005310109E-03 
         4 -2.893349156E-03  1.994746970E-03  1.935561470E-03 -2.904892689E-03 
         5 -2.812011633E-03  1.997667598E-03  1.932500257E-03 -2.802616471E-03 
         6  7.071632426E-04  1.690390832E-06  2.376551705E-05  7.244123886E-04 
         7  6.674161414E-04  8.537812391E-06  2.274665324E-05  6.657491188E-04 
         8  6.040029111E-04  1.178512775E-05  2.138182500E-05  6.018984717E-04 
         9  2.126917243E-03  2.102636936E-04  2.135920546E-04  2.139078798E-03 
        10  2.128602937E-03  1.564070408E-04  1.532036498E-04  2.150871609E-03 
        11  2.124051563E-03  1.258000120E-04  1.538700609E-04  2.087042892E-03 
        12  2.124352613E-03  1.224853913E-04  9.321694742E-05  2.087244387E-03 
        13  2.157404786E-03  1.051589061E-04  8.927237462E-05  2.158173226E-03 
        14  2.215351909E-03  7.364376506E-05  8.900181543E-05  2.222977803E-03 
        15  2.254490508E-03  3.014172580E-05  3.033947023E-05  2.234936416E-03 
        16  2.268353011E-03  7.617225606E-07  2.543826441E-05  2.298809444E-03 
        17  1.773201628E-03  5.645089550E-04  5.352986275E-04  1.787036873E-03 
        18  2.202618634E-03  2.862572146E-04  2.718000809E-04  2.199040909E-03 
        19  2.231000923E-03  2.944913867E-04  3.121268945E-04  2.204077594E-03 
        20  2.232505474E-03  2.950296330E-04  3.314104695E-04  2.231470440E-03 
        21  2.261007205E-03  3.174975864E-04  3.128599891E-04  2.272489471E-03 
        22  2.377149882E-03  4.609774041E-04  4.358183084E-04  2.389704606E-03 
        23  2.385544358E-03  4.672450887E-04  4.612386868E-04  2.398496022E-03 
        24  2.403115388E-03  4.762114841E-04  4.938707706E-04  2.384454192E-03 
        25  2.433756134E-03  4.983056569E-04  4.916197099E-04  2.436088877E-03 
        26  2.454600530E-03  5.451156176E-04  5.479773461E-04  2.430106551E-03 
        27  2.438691910E-03  5.936031230E-04  5.961515552E-04  2.434790317E-03 
        28 -1.006723265E-03  7.791281678E-05  6.636507486E-05 -1.005326591E-03 
        29 -9.016797412E-04  7.456441381E-05  6.680606303E-05 -9.013910211E-04 
        30 -7.970012957E-04  7.181079854E-05  6.575810028E-05 -7.972552363E-04 
        31 -6.929870578E-04  6.874417886E-05  6.355081433E-05 -6.935649223E-04 
        32 -5.896211369E-04  6.617645704E-05  6.038485763E-05 -5.907983585E-04 
        33 -4.858730535E-04  6.513781409E-05  5.539476994E-05 -4.882335345E-04 
        34 -3.841646248E-04  6.851484068E-05  4.835427240E-05 -3.882786737E-04 
        35 -3.124653012E-04  7.871611160E-05  4.217445575E-05 -2.899144977E-04 
        36 -2.618886647E-04  8.780333883E-05  1.281231806E-04 -2.752816664E-04 
        37 -1.854698494E-04  9.814326768E-05  1.108253011E-04 -1.840752402E-04 
        38 -1.144666530E-04  1.166213260E-04  9.693807319E-05 -1.022720959E-04 
        39 -7.567347348E-05  1.309884829E-04  1.562393313E-04 -8.961924719E-05 
        40 -2.984559433E-05  1.514398609E-04  1.429506679E-04 -2.640014050E-05 
        41  3.601247954E-06  1.695065439E-04  1.926155920E-04 -1.566857720E-05 
        42  4.187777449E-05  1.851574198E-04  1.880186171E-04  3.887628747E-05 
        43  1.030837375E-04  2.861590292E-05  2.794200578E-05  1.007808420E-04 
        44  2.601622546E-04  1.333780529E-04  1.408289672E-04  2.717250439E-04 
        45  2.833156323E-04  9.546941874E-05  8.822211316E-05  2.654353734E-04 
        46  3.042227472E-04  6.732306792E-05  8.110587978E-05  3.211743461E-04 
        47  3.317872761E-04  4.234730659E-05  2.775908311E-05  3.200411847E-04 
        48  3.778341343E-04  1.776833233E-05  2.357188179E-05  3.768744278E-04 
        49  4.251494538E-04  3.928072601E-06  1.961275604E-05  4.300925550E-04 
        50  2.024847490E-04  2.887644769E-05  2.931386421E-05  2.067113238E-04 
        51  5.494487705E-04  4.937705853E-06  1.926840855E-05  5.412139952E-04 
        52 -2.178479219E-03  1.277547290E-05  7.043852328E-05 -2.213196658E-03 
        53 -2.109236084E-03  4.086307308E-05  6.674919455E-05 -2.110809722E-03 
        54 -2.008548006E-03  5.818218051E-05  6.249115734E-05 -2.009269490E-03 
        55 -1.909102779E-03  6.257052883E-05  5.855735120E-05 -1.909155614E-03 
        56 -1.810533460E-03  6.925794150E-05  5.673498202E-05 -1.809930395E-03 
        57 -1.711391378E-03  7.712494698E-05  5.515330775E-05 -1.709579807E-03 
        58 -1.611724962E-03  8.428782166E-05  5.457516422E-05 -1.609092055E-03 
        59 -1.513384748E-03  9.191111167E-05  5.383556151E-05 -1.509067679E-03 
        60 -1.416783081E-03  9.963649791E-05  5.490773208E-05 -1.410009075E-03 
        61 -1.317788148E-03  1.011318600E-04  5.715688499E-05 -1.310405891E-03 
        62 -1.215573866E-03  9.301426326E-05  6.005970237E-05 -1.209844188E-03 
        63 -1.111691003E-03  8.353187150E-05  6.361088174E-05 -1.108407631E-03 
        64 -2.371084876E-03  1.977966633E-03  1.936099255E-03 -2.392953671E-03 
