cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.268178716E-03  1.987344353E-03  1.931426409E-03 -4.314333929E-03 
         2 -4.210127052E-03  1.959316898E-03  1.931636683E-03 -4.211520295E-03 
         3 -4.140413832E-03  1.971972408E-03  1.933075753E-03 -4.109019672E-03 
         4 -3.255934455E-03  1.991297584E-03  1.937228295E-03 -3.300266113E-03 
         5 -3.198178951E-03  1.979473978E-03  1.943163964E-03 -3.201366508E-03 
         6 -3.098070389E-03  1.981425798E-03  1.941788315E-03 -3.105180951E-03 
         7 -3.022259800E-03  1.993249403E-03  1.939727861E-03 -3.005310109E-03 
         8 -2.671028953E-03  1.985315932E-03  1.932111083E-03 -2.699786421E-03 
         9  7.072094595E-04  4.357208581E-06  2.376551705E-05  7.244123886E-04 
        10  6.915953709E-04  4.357208581E-06  2.274665324E-05  6.657491188E-04 
        11  1.940724324E-03  6.851894432E-05  8.091219465E-05  1.957743481E-03 
        12  1.959900139E-03  2.824960575E-05  2.936931078E-05  1.958600325E-03 
        13  1.810980029E-03  5.439884262E-04  5.138274224E-04  1.819273723E-03 
        14  1.789504313E-03  5.509972107E-04  5.352986275E-04  1.787036873E-03 
        15 -1.007095096E-03  8.212695684E-05  6.636507486E-05 -1.005326591E-03 
        16 -9.019513382E-04  8.191695088E-05  6.680606303E-05 -9.013910211E-04 
        17 -7.967861602E-04  8.461534162E-05  6.575810028E-05 -7.972552363E-04 
        18 -6.916762213E-04  9.023845632E-05  6.355081433E-05 -6.935649223E-04 
        19 -5.860513775E-04  1.010029519E-04  6.038485763E-05 -5.907983585E-04 
        20 -5.204575136E-04  1.105355695E-04  5.539476994E-05 -4.882335345E-04 
        21 -4.666979075E-04  1.131829122E-04  1.637269837E-04 -4.703043525E-04 
        22 -3.757741360E-04  1.142683759E-04  1.461014197E-04 -3.694341506E-04 
        23 -2.763456141E-04  1.179473329E-04  1.281231806E-04 -2.752816664E-04 
        24 -1.914503955E-04  1.314146066E-04  1.108253011E-04 -1.840752402E-04 
        25 -1.420316548E-04  1.436135935E-04  1.824621522E-04 -1.631405136E-04 
        26 -9.111637337E-05  1.540134544E-04  1.562393313E-04 -8.961924719E-05 
        27 -4.650386836E-05  1.675866370E-04  1.429506679E-04 -2.640014050E-05 
        28 -1.458396218E-05  1.792714174E-04  1.926155920E-04 -1.566857720E-05 
        29  4.329640069E-05  1.952173770E-04  1.880186171E-04  3.887628747E-05 
        30  7.833010750E-05  2.045670844E-04  2.417783347E-04  4.495860527E-05 
        31  8.021898975E-05  2.049859759E-04  2.489255570E-04  9.405898740E-05 
        32  2.039855317E-04  2.287490643E-04  2.543585031E-04  2.013657630E-04 
        33  2.284962102E-04  2.202658361E-04  2.459371493E-04  2.552620506E-04 
        34  2.557924308E-04  1.906367252E-04  1.930118503E-04  2.622026838E-04 
        35  2.620605519E-04  1.542620303E-04  1.408289672E-04  2.717250439E-04 
        36  1.072850573E-04  2.807725105E-05  2.794200578E-05  1.007808420E-04 
        37  2.134238603E-04  1.975814303E-05  2.931386421E-05  2.067113238E-04 
        38  2.602807945E-04  2.950939779E-05  3.429371706E-05  2.597225743E-04 
        39  3.123770002E-04  9.751253856E-06  2.775908311E-05  3.200411847E-04 
        40 -2.415067982E-03  3.549319445E-05  7.332680564E-05 -2.420594786E-03 
        41 -2.314537531E-03  5.395781773E-05  7.311501499E-05 -2.316820890E-03 
        42 -2.212393796E-03  6.402451982E-05  7.043852328E-05 -2.213196658E-03 
        43 -2.110383241E-03  6.939863670E-05  6.674919455E-05 -2.110809722E-03 
        44 -2.009021351E-03  7.690463826E-05  6.249115734E-05 -2.009269490E-03 
        45 -1.910223276E-03  8.647837967E-05  5.855735120E-05 -1.909155614E-03 
        46 -1.812442788E-03  9.558263991E-05  5.673498202E-05 -1.809930395E-03 
        47 -1.713248435E-03  9.900449368E-05  5.515330775E-05 -1.709579807E-03 
        48 -1.612971420E-03  9.764085553E-05  5.457516422E-05 -1.609092055E-03 
        49 -1.513996511E-03  9.797170060E-05  5.383556151E-05 -1.509067679E-03 
        50 -1.416871557E-03  1.004617588E-04  5.490773208E-05 -1.410009075E-03 
        51 -1.317553921E-03  9.967498045E-05  5.715688499E-05 -1.310405891E-03 
        52 -1.215518452E-03  9.269439761E-05  6.005970237E-05 -1.209844188E-03 
        53 -1.111949328E-03  8.550315397E-05  6.361088174E-05 -1.108407631E-03 
        54 -2.593999729E-03  1.958035631E-03  1.933004749E-03 -2.597631251E-03 
        55 -2.493920270E-03  1.944035874E-03  1.934575948E-03 -2.495273050E-03 
        56 -2.392257331E-03  1.940684975E-03  1.936099255E-03 -2.392953671E-03 
        57 -2.289570170E-03  1.937252819E-03  1.936053435E-03 -2.289587949E-03 
        58 -2.185644582E-03  1.935174689E-03  1.934468811E-03 -2.185353151E-03 
        59 -2.081524115E-03  1.934213447E-03  1.932282097E-03 -2.081243068E-03 
        60 -1.977649052E-03  1.933459891E-03  1.931099759E-03 -1.977459928E-03 
