cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.264297429E-03  1.992626349E-03  1.931426409E-03 -4.314333929E-03 
         2 -4.209872335E-03  1.963815885E-03  1.931636683E-03 -4.211520295E-03 
         3 -4.138155840E-03  1.971189631E-03  1.933075753E-03 -4.109019672E-03 
         4 -3.253243864E-03  1.993213780E-03  1.937228295E-03 -3.300266113E-03 
         5 -3.198176390E-03  1.981213689E-03  1.943163964E-03 -3.201366508E-03 
         6 -3.098385409E-03  1.979768742E-03  1.941788315E-03 -3.105180951E-03 
         7 -3.018007381E-03  1.991768600E-03  1.939727861E-03 -3.005310109E-03 
         8 -2.664116910E-03  1.987945754E-03  1.932111083E-03 -2.699786421E-03 
         9  7.621260593E-04  1.192551167E-06  3.064314326E-05  7.819077585E-04 
        10  7.581864484E-04  1.192551167E-06  2.376551705E-05  7.244123886E-04 
        11  1.946458593E-03  7.078013732E-05  8.091219465E-05  1.957743481E-03 
        12  1.970475772E-03  2.826625314E-05  2.936931078E-05  1.958600325E-03 
        13  1.814349671E-03  5.308830878E-04  5.138274224E-04  1.819273723E-03 
        14  1.787042478E-03  5.358316703E-04  5.352986275E-04  1.787036873E-03 
        15 -1.007087179E-03  8.201765741E-05  6.636507486E-05 -1.005326591E-03 
        16 -9.019367862E-04  8.141588478E-05  6.680606303E-05 -9.013910211E-04 
        17 -7.968126447E-04  8.330328274E-05  6.575810028E-05 -7.972552363E-04 
        18 -6.918262807E-04  8.778789925E-05  6.355081433E-05 -6.935649223E-04 
        19 -5.864330451E-04  9.723884432E-05  6.038485763E-05 -5.907983585E-04 
        20 -5.133264931E-04  1.074904867E-04  5.539476994E-05 -4.882335345E-04 
        21 -4.594653146E-04  1.116147250E-04  1.637269837E-04 -4.703043525E-04 
        22 -3.760260006E-04  1.131360114E-04  1.461014197E-04 -3.694341506E-04 
        23 -2.764407836E-04  1.175312209E-04  1.281231806E-04 -2.752816664E-04 
        24 -1.918526978E-04  1.314908295E-04  1.108253011E-04 -1.840752402E-04 
        25 -1.423154026E-04  1.439869811E-04  1.824621522E-04 -1.631405136E-04 
        26 -9.084988415E-05  1.550887828E-04  1.562393313E-04 -8.961924719E-05 
        27 -4.745999831E-05  1.685230236E-04  1.429506679E-04 -2.640014050E-05 
        28 -1.564521699E-05  1.797285368E-04  1.926155920E-04 -1.566857720E-05 
        29  4.147895015E-05  1.959385263E-04  1.880186171E-04  3.887628747E-05 
        30  7.629078755E-05  2.059759281E-04  2.417783347E-04  4.495860527E-05 
        31  8.178579446E-05  2.071603521E-04  2.489255570E-04  9.405898740E-05 
        32  2.058959944E-04  2.270872064E-04  2.543585031E-04  2.013657630E-04 
        33  2.275406732E-04  2.196802816E-04  2.459371493E-04  2.552620506E-04 
        34  2.550050849E-04  1.905911631E-04  1.930118503E-04  2.622026838E-04 
        35  2.629709488E-04  1.432716672E-04  1.408289672E-04  2.717250439E-04 
        36  1.062436204E-04  2.824708827E-05  2.794200578E-05  1.007808420E-04 
        37  2.120033605E-04  3.551712871E-05  2.931386421E-05  2.067113238E-04 
        38  2.584200120E-04  5.268071254E-05  3.429371706E-05  2.597225743E-04 
        39  3.211757576E-04  2.019980457E-05  2.775908311E-05  3.200411847E-04 
        40  3.548271197E-04  3.036219368E-06  2.357188179E-05  3.768744278E-04 
        41 -2.414470306E-03  3.148165706E-05  7.332680564E-05 -2.420594786E-03 
        42 -2.314320300E-03  5.200452506E-05  7.311501499E-05 -2.316820890E-03 
        43 -2.212350490E-03  6.335013313E-05  7.043852328E-05 -2.213196658E-03 
        44 -2.110368805E-03  6.902309542E-05  6.674919455E-05 -2.110809722E-03 
        45 -2.009017626E-03  7.678022666E-05  6.249115734E-05 -2.009269490E-03 
        46 -1.910245512E-03  8.682841872E-05  5.855735120E-05 -1.909155614E-03 
        47 -1.812512986E-03  9.652477456E-05  5.673498202E-05 -1.809930395E-03 
        48 -1.713352744E-03  1.002142744E-04  5.515330775E-05 -1.709579807E-03 
        49 -1.613066881E-03  9.866606706E-05  5.457516422E-05 -1.609092055E-03 
        50 -1.514071482E-03  9.867629706E-05  5.383556151E-05 -1.509067679E-03 
        51 -1.416919986E-03  1.008156323E-04  5.490773208E-05 -1.410009075E-03 
        52 -1.317559159E-03  9.970914834E-05  5.715688499E-05 -1.310405891E-03 
        53 -1.215505414E-03  9.261304513E-05  6.005970237E-05 -1.209844188E-03 
        54 -1.111943158E-03  8.546213940E-05  6.361088174E-05 -1.108407631E-03 
        55 -2.593569225E-03  1.961154863E-03  1.933004749E-03 -2.597631251E-03 
        56 -2.493831562E-03  1.944759861E-03  1.934575948E-03 -2.495273050E-03 
        57 -2.392196795E-03  1.941258437E-03  1.936099255E-03 -2.392953671E-03 
        58 -2.289514989E-03  1.937966445E-03  1.936053435E-03 -2.289587949E-03 
        59 -2.185619669E-03  1.935838605E-03  1.934468811E-03 -2.185353151E-03 
        60 -2.081526443E-03  1.934689819E-03  1.932282097E-03 -2.081243068E-03 
        61 -1.977663254E-03  1.933774794E-03  1.931099759E-03 -1.977459928E-03 
        62 -1.874140347E-03  1.932562678E-03  1.931720263E-03 -1.874312453E-03 
        63 -1.770204632E-03  1.930679660E-03  1.935050064E-03 -1.771475459E-03 
