cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.285465460E-03  1.972985687E-03  1.931426409E-03 -4.314333929E-03 
         2 -4.210221581E-03  1.969394041E-03  1.931636683E-03 -4.211520295E-03 
         3 -4.156798590E-03  1.996408449E-03  1.933075753E-03 -4.109019672E-03 
         4 -3.272660542E-03  1.989845885E-03  1.937228295E-03 -3.300266113E-03 
         5 -3.197355894E-03  1.983112656E-03  1.943163964E-03 -3.201366508E-03 
         6 -3.104669508E-03  1.993266866E-03  1.941788315E-03 -3.105180951E-03 
         7 -2.776145469E-03  1.989492215E-03  1.932500257E-03 -2.802616471E-03 
         8 -2.694768365E-03  1.965259900E-03  1.932111083E-03 -2.699786421E-03 
         9  5.758363986E-04  3.634200993E-07  2.138182500E-05  6.018984717E-04 
        10 -1.007325249E-03  8.498696843E-05  6.636507486E-05 -1.005326591E-03 
        11 -9.022020386E-04  8.937947860E-05  6.680606303E-05 -9.013910211E-04 
        12 -7.965327823E-04  9.931849490E-05  6.575810028E-05 -7.972552363E-04 
        13 -6.902992027E-04  1.132773104E-04  6.355081433E-05 -6.935649223E-04 
        14 -6.310503813E-04  1.219510668E-04  6.038485763E-05 -5.907983585E-04 
        15 -5.777002661E-04  1.232972718E-04  1.774708527E-04 -5.775250902E-04 
        16 -4.771671083E-04  1.219982732E-04  1.637269837E-04 -4.703043525E-04 
        17 -3.747157170E-04  1.190389594E-04  1.461014197E-04 -3.694341506E-04 
        18 -2.760944190E-04  1.190413459E-04  1.281231806E-04 -2.752816664E-04 
        19 -1.897080656E-04  1.306665945E-04  1.108253011E-04 -1.840752402E-04 
        20 -1.406226802E-04  1.421887719E-04  1.824621522E-04 -1.631405136E-04 
        21 -9.204127127E-05  1.502937957E-04  1.562393313E-04 -8.961924719E-05 
        22 -4.258952322E-05  1.642930292E-04  1.429506679E-04 -2.640014050E-05 
        23 -1.041668202E-05  1.769082301E-04  1.926155920E-04 -1.566857720E-05 
        24  4.084863758E-05  1.873677975E-04  1.880186171E-04  3.887628747E-05 
        25  3.686093623E-05  1.195411387E-04  1.372427601E-04  2.941064111E-05 
        26  2.179268995E-05  8.741383499E-05  8.707509544E-05  3.682231778E-05 
        27  5.335729657E-05  5.290040281E-05  3.393898202E-05  4.248468120E-05 
        28  8.629633521E-05  2.143509300E-05  2.794200578E-05  1.007808420E-04 
        29  1.708698110E-04  2.390399604E-04  2.612232281E-04  1.468732097E-04 
        30  1.760636223E-04  2.382492821E-04  2.543585031E-04  2.013657630E-04 
        31  2.232008264E-04  1.133891419E-05  2.931386421E-05  2.067113238E-04 
        32  2.613196557E-04  1.857782081E-05  3.429371706E-05  2.597225743E-04 
        33  3.209375427E-04  7.887289939E-06  2.775908311E-05  3.200411847E-04 
        34  3.527727677E-04  6.483827519E-07  2.357188179E-05  3.768744278E-04 
        35  5.747110117E-04  3.634200993E-07  1.926840855E-05  5.412139952E-04 
        36 -2.417666838E-03  5.271006376E-05  7.332680564E-05 -2.420594786E-03 
        37 -2.315314021E-03  6.074670455E-05  7.311501499E-05 -2.316820890E-03 
        38 -2.212495077E-03  6.554208085E-05  7.043852328E-05 -2.213196658E-03 
        39 -2.110387199E-03  6.933950499E-05  6.674919455E-05 -2.110809722E-03 
        40 -2.008971525E-03  7.479539636E-05  6.249115734E-05 -2.009269490E-03 
        41 -1.909978804E-03  8.170524961E-05  5.855735120E-05 -1.909155614E-03 
        42 -1.811934519E-03  8.863597031E-05  5.673498202E-05 -1.809930395E-03 
        43 -1.712680096E-03  9.233707533E-05  5.515330775E-05 -1.709579807E-03 
        44 -1.612563152E-03  9.326524014E-05  5.457516422E-05 -1.609092055E-03 
        45 -1.513787429E-03  9.590349509E-05  5.383556151E-05 -1.509067679E-03 
        46 -1.416856190E-03  1.002723584E-04  5.490773208E-05 -1.410009075E-03 
        47 -1.317687798E-03  1.005064114E-04  5.715688499E-05 -1.310405891E-03 
        48 -1.215638942E-03  9.344683349E-05  6.005970237E-05 -1.209844188E-03 
        49 -1.112068188E-03  8.639761654E-05  6.361088174E-05 -1.108407631E-03 
        50 -2.595496597E-03  1.947233337E-03  1.933004749E-03 -2.597631251E-03 
        51 -2.494261600E-03  1.941170078E-03  1.934575948E-03 -2.495273050E-03 
        52 -2.392650349E-03  1.936970628E-03  1.936099255E-03 -2.392953671E-03 
        53 -2.289886121E-03  1.933294698E-03  1.936053435E-03 -2.289587949E-03 
        54 -2.185765421E-03  1.932052779E-03  1.934468811E-03 -2.185353151E-03 
        55 -2.081513871E-03  1.932110870E-03  1.932282097E-03 -2.081243068E-03 
        56 -1.977585256E-03  1.932051964E-03  1.931099759E-03 -1.977459928E-03 
        57 -1.874052221E-03  1.931425999E-03  1.931720263E-03 -1.874312453E-03 
        58 -1.770133269E-03  1.930031111E-03  1.935050064E-03 -1.771475459E-03 
        59 -1.666947850E-03  1.924476586E-03  1.942464568E-03 -1.670585838E-03 
        60  1.738555846E-03  6.329413154E-04  6.472700325E-04  1.721951326E-03 
        61  1.741610584E-03  6.590969861E-04  6.321606692E-04  1.765534396E-03 
        62  1.743822242E-03  6.746026338E-04  6.819925287E-04  1.778043097E-03 
        63  1.735180034E-03  6.982202758E-04  7.085871580E-04  1.746346835E-03 
        64  1.717045787E-03  1.243934385E-03  1.249664952E-03  1.719713153E-03 
        65  1.743787667E-03  1.221146435E-03  1.240994224E-03  1.767888128E-03 
        66  1.765339286E-03  1.191780786E-03  1.176984304E-03  1.755862220E-03 
        67  1.801284496E-03  1.161610940E-03  1.180921936E-03  1.805802796E-03 
        68  1.822602469E-03  1.153846970E-03  1.133180284E-03  1.804534020E-03 
        69  1.842881902E-03  1.156445476E-03  1.135436859E-03  1.854396240E-03 
        70  1.870704000E-03  1.163496287E-03  1.184293261E-03  1.854910429E-03 
        71  1.897318289E-03  1.188922790E-03  1.188727706E-03  1.902474190E-03 
        72  1.912436099E-03  1.235914067E-03  1.235292432E-03  1.903811847E-03 
        73  1.903194003E-03  1.286058337E-03  1.286512580E-03  1.897934296E-03 
        74  1.878402778E-03  1.326979604E-03  1.335760989E-03  1.891637732E-03 
        75  1.848636311E-03  1.355027780E-03  1.339235290E-03  1.838872927E-03 
        76  1.829827903E-03  1.377050532E-03  1.393045398E-03  1.847366747E-03 
        77  1.802224899E-03  1.402535709E-03  1.408633721E-03  1.805100119E-03 
        78  1.756412908E-03  1.429453143E-03  1.419526770E-03  1.755039452E-03 
        79  1.697436906E-03  1.455199788E-03  1.435136105E-03  1.698019180E-03 
        80  1.655735425E-03  1.471171272E-03  1.438983139E-03  1.641300779E-03 
        81  1.654853811E-03  1.894268280E-05  2.709459480E-05  1.626272040E-03 
        82  1.669868478E-03  4.265684402E-05  2.100762831E-05  1.693537571E-03 
        83  1.673880499E-03  5.022904588E-05  5.162716200E-05  1.699374002E-03 
        84  1.679994864E-03  8.248211088E-05  8.839939499E-05  1.673597588E-03 
        85  1.687420183E-03  1.180585095E-04  1.017037567E-04  1.717665508E-03 
        86  1.683529117E-03  1.424924994E-04  1.429513888E-04  1.703892337E-03 
        87  1.592313172E-03  2.667107910E-04  2.535272153E-04  1.582084601E-03 
        88  1.587717445E-03  2.940676641E-04  2.984369316E-04  1.598202244E-03 
        89  1.619645976E-03  4.458028416E-04  4.409151578E-04  1.619891975E-03 
        90  1.640092698E-03  4.506296827E-04  4.606470648E-04  1.607833739E-03 
        91  1.477370621E-03  4.667422909E-04  4.666277231E-04  1.452042847E-03 
        92  1.489469083E-03  4.718136042E-04  4.881572612E-04  1.504355344E-03 
        93 -2.519321628E-03  4.422254278E-05  7.110491468E-05 -2.524064784E-03 
        94 -2.621696796E-03  4.137768701E-05  6.600393607E-05 -2.626677037E-03 
        95 -2.724590246E-03  4.307631752E-05  5.825507198E-05 -2.727486420E-03 
        96 -2.825340023E-03  4.299543434E-05  4.912679422E-05 -2.825656849E-03 
        97 -2.922164276E-03  4.148225707E-05  4.152960011E-05 -2.921255581E-03 
        98 -3.016799456E-03  3.348444807E-05  4.077177812E-05 -3.017093035E-03 
        99 -3.102803370E-03  1.294906087E-05  4.724476742E-05 -3.112842704E-03 
       100 -3.357159207E-03  2.228249741E-06  6.199954715E-05 -3.311930414E-03 
       101 -3.383450443E-03  2.228249741E-06  6.462525821E-05 -3.415662322E-03 
       102 -4.565316252E-03  1.725351467E-05  5.596906824E-05 -4.526306414E-03 
       103 -4.627825692E-03  2.329478230E-05  5.666467444E-05 -4.629023667E-03 
       104 -4.682281520E-03  6.041267625E-06  6.050692886E-05 -4.730923795E-03 
       105  1.369195059E-03  1.607034472E-03  1.585662596E-03  1.351178768E-03 
       106  1.405267627E-03  1.576486160E-03  1.561072749E-03  1.396691022E-03 
       107  1.438087202E-03  1.547535299E-03  1.539287077E-03  1.429685494E-03 
       108  1.454506186E-03  1.534493873E-03  1.508124257E-03  1.449609407E-03 
       109  1.476137666E-03  1.517493045E-03  1.522023490E-03  1.477240600E-03 
       110  1.498638769E-03  1.499806182E-03  1.476445373E-03  1.488435351E-03 
       111  1.527367975E-03  1.488371985E-03  1.489643393E-03  1.528490113E-03 
       112  1.560512464E-03  1.475294819E-03  1.445421973E-03  1.542832394E-03 
       113  1.577928429E-03  1.472989796E-03  1.444243197E-03  1.588813441E-03 
       114  1.463414985E-03  1.191219897E-03  1.188817869E-03  1.443026408E-03 
       115  1.471123658E-03  1.235384261E-03  1.243020665E-03  1.446008448E-03 
       116  1.504428335E-03  1.267949003E-03  1.269417146E-03  1.501712701E-03 
       117  1.549565466E-03  1.286680112E-03  1.310434929E-03  1.546587867E-03 
       118  1.425602473E-03  1.055487548E-03  1.069532137E-03  1.410350388E-03 
       119  1.411014353E-03  1.013860805E-03  1.015500668E-03  1.413287298E-03 
       120  1.402517315E-03  9.853044758E-04  1.005513033E-03  1.378821506E-03 
       121  1.400755835E-03  9.618162876E-04  9.545067878E-04  1.404312747E-03 
       122  1.381039270E-03  9.356150986E-04  9.425987886E-04  1.375715740E-03 
       123  1.416461542E-03  8.548835176E-04  8.509223003E-04  1.416859971E-03 
       124  1.446410432E-03  8.559992420E-04  8.405122622E-04  1.454287265E-03 
       125  1.474771649E-03  8.657306898E-04  8.845507637E-04  1.456795782E-03 
       126  1.510416856E-03  8.723759092E-04  8.680690053E-04  1.510217799E-03 
       127  1.546942862E-03  8.689534152E-04  8.614702438E-04  1.544803496E-03 
       128  1.227457426E-03  1.783635817E-03  1.783827280E-03  1.217834789E-03 
       129  1.276394818E-03  1.821828540E-03  1.805745326E-03  1.280817148E-03 
       130  1.335601672E-03  1.823819475E-03  1.813306485E-03  1.337936873E-03 
       131  1.382313669E-03  1.805630163E-03  1.810099402E-03  1.382461143E-03 
       132  1.410272322E-03  1.788840978E-03  1.813666166E-03  1.410868630E-03 
       133  1.431578537E-03  1.780240797E-03  1.766326056E-03  1.433835196E-03 
       134  1.811297378E-03  1.974781975E-03  1.974164245E-03  1.781061730E-03 
       135  1.821138663E-03  1.922251075E-03  1.918706403E-03  1.794287453E-03 
       136  1.839887584E-03  1.867422834E-03  1.863749889E-03  1.819154601E-03 
       137  1.843379810E-03  1.814805670E-03  1.808934494E-03  1.852611585E-03 
       138  1.815373194E-03  1.781269093E-03  1.788546473E-03  1.813100957E-03 
       139  1.776850899E-03  1.774659497E-03  1.775305427E-03  1.776653791E-03 
       140  1.742592780E-03  1.777611440E-03  1.774727542E-03  1.742742310E-03 
       141  1.705250004E-03  1.781099709E-03  1.782133242E-03  1.704231979E-03 
       142  1.661526272E-03  1.787681947E-03  1.782199968E-03  1.660432579E-03 
       143  5.113148945E-04  1.989196753E-03  1.972141317E-03  5.472809736E-04 
       144  4.854546860E-04  1.966357464E-03  1.974844604E-03  4.631898431E-04 
       145  4.409834801E-04  1.931941602E-03  1.926672699E-03  4.543770204E-04 
       146  4.095295153E-04  1.897409675E-03  1.912972231E-03  3.935666735E-04 
       147  3.916909045E-04  1.859856769E-03  1.859741076E-03  3.878779436E-04 
