cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.081629217E-03  1.972788479E-03  1.933075753E-03 -4.109019672E-03 
         2 -4.019486718E-03  1.972788479E-03  1.934369578E-03 -4.006508197E-03 
         3 -2.957079327E-03  1.994640566E-03  1.939727861E-03 -3.005310109E-03 
         4 -2.893897006E-03  1.992164180E-03  1.935561470E-03 -2.904892689E-03 
         5 -2.821322763E-03  1.997523475E-03  1.932500257E-03 -2.802616471E-03 
         6  7.069252315E-04  1.570793756E-06  2.376551705E-05  7.244123886E-04 
         7  6.673927419E-04  8.627623174E-06  2.274665324E-05  6.657491188E-04 
         8  6.039001746E-04  1.220218564E-05  2.138182500E-05  6.018984717E-04 
         9  2.064325381E-03  2.025451540E-04  2.034715338E-04  2.087885807E-03 
        10  2.058523707E-03  1.709435601E-04  1.538700609E-04  2.087042892E-03 
        11  2.044699155E-03  1.467690599E-04  1.666333556E-04  2.029135896E-03 
        12  2.035638317E-03  1.319155708E-04  1.344077537E-04  2.009177983E-03 
        13  2.038812032E-03  1.273775706E-04  9.041714092E-05  2.019015436E-03 
        14  2.085724380E-03  1.124508490E-04  9.321694742E-05  2.087244387E-03 
        15  2.158709569E-03  9.056147974E-05  8.927237462E-05  2.158173226E-03 
        16  2.209823346E-03  7.040318451E-05  8.900181543E-05  2.222977803E-03 
        17  2.242976800E-03  2.931851850E-05  3.033947023E-05  2.234936416E-03 
        18  2.206410514E-03  2.968693443E-04  3.121268945E-04  2.204077594E-03 
        19  2.239782363E-03  3.117794986E-04  3.314104695E-04  2.231470440E-03 
        20  2.261541551E-03  3.296846407E-04  3.128599891E-04  2.272489471E-03 
        21  2.391785616E-03  4.826759105E-04  4.938707706E-04  2.384454192E-03 
        22  2.425363054E-03  5.035777576E-04  4.916197099E-04  2.436088877E-03 
        23  2.440372715E-03  5.457143416E-04  5.479773461E-04  2.430106551E-03 
        24  2.430253429E-03  5.919049727E-04  5.961515552E-04  2.434790317E-03 
        25 -1.006717561E-03  7.786558126E-05  6.636507486E-05 -1.005326591E-03 
        26 -9.016815457E-04  7.466374518E-05  6.680606303E-05 -9.013910211E-04 
        27 -7.969954167E-04  7.212391938E-05  6.575810028E-05 -7.972552363E-04 
        28 -6.929577212E-04  6.923962792E-05  6.355081433E-05 -6.935649223E-04 
        29 -5.895586801E-04  6.680466322E-05  6.038485763E-05 -5.907983585E-04 
        30 -4.857535241E-04  6.594655861E-05  5.539476994E-05 -4.882335345E-04 
        31 -3.839794663E-04  6.977706653E-05  4.835427240E-05 -3.882786737E-04 
        32 -3.147106036E-04  7.978565554E-05  4.217445575E-05 -2.899144977E-04 
        33 -2.641092869E-04  8.865662676E-05  1.281231806E-04 -2.752816664E-04 
        34 -1.850854169E-04  9.997366578E-05  1.108253011E-04 -1.840752402E-04 
        35 -1.162057015E-04  1.182664637E-04  9.693807319E-05 -1.022720959E-04 
        36 -7.747791824E-05  1.323641773E-04  1.562393313E-04 -8.961924719E-05 
        37 -3.146144809E-05  1.526227716E-04  1.429506679E-04 -2.640014050E-05 
        38  1.960249392E-06  1.707829506E-04  1.926155920E-04 -1.566857720E-05 
        39  4.254285523E-05  1.871618297E-04  1.880186171E-04  3.887628747E-05 
        40  1.030890926E-04  2.861542453E-05  2.794200578E-05  1.007808420E-04 
        41  2.609726216E-04  1.352740219E-04  1.408289672E-04  2.717250439E-04 
        42  2.843262919E-04  9.629409760E-05  8.822211316E-05  2.654353734E-04 
        43  3.052212123E-04  6.815619417E-05  8.110587978E-05  3.211743461E-04 
        44  3.327230806E-04  4.268067642E-05  2.775908311E-05  3.200411847E-04 
        45  3.778168466E-04  1.854852417E-05  2.357188179E-05  3.768744278E-04 
        46  4.268362827E-04  4.219965376E-06  1.961275604E-05  4.300925550E-04 
        47  2.024762362E-04  2.887406117E-05  2.931386421E-05  2.067113238E-04 
        48  5.476604565E-04  5.145356226E-06  1.926840855E-05  5.412139952E-04 
        49 -2.186535392E-03  1.673905899E-05  7.043852328E-05 -2.213196658E-03 
        50 -2.109423280E-03  4.520442599E-05  6.674919455E-05 -2.110809722E-03 
        51 -2.008572919E-03  5.917445014E-05  6.249115734E-05 -2.009269490E-03 
        52 -1.909184852E-03  6.420972204E-05  5.855735120E-05 -1.909155614E-03 
        53 -1.810718095E-03  7.176578220E-05  5.673498202E-05 -1.809930395E-03 
        54 -1.711670659E-03  8.033328049E-05  5.515330775E-05 -1.709579807E-03 
        55 -1.612054883E-03  8.784424426E-05  5.457516422E-05 -1.609092055E-03 
        56 -1.513791503E-03  9.558121383E-05  5.383556151E-05 -1.509067679E-03 
        57 -1.417261898E-03  1.029823397E-04  5.490773208E-05 -1.410009075E-03 
        58 -1.318128197E-03  1.032612709E-04  5.715688499E-05 -1.310405891E-03 
        59 -1.215687371E-03  9.371542546E-05  6.005970237E-05 -1.209844188E-03 
        60 -1.111697755E-03  8.356579929E-05  6.361088174E-05 -1.108407631E-03 
        61 -2.381114289E-03  1.975636929E-03  1.936099255E-03 -2.392953671E-03 
        62 -2.288620220E-03  1.949204248E-03  1.936053435E-03 -2.289587949E-03 
        63 -2.185253426E-03  1.946397126E-03  1.934468811E-03 -2.185353151E-03 
        64 -2.081611659E-03  1.944754040E-03  1.932282097E-03 -2.081243068E-03 
        65 -1.978098415E-03  1.942910487E-03  1.931099759E-03 -1.977459928E-03 
        66 -1.874801470E-03  1.940791495E-03  1.931720263E-03 -1.874312453E-03 
        67 -1.771112205E-03  1.938430825E-03  1.935050064E-03 -1.771475459E-03 
        68 -1.668208046E-03  1.933878404E-03  1.942464568E-03 -1.670585838E-03 
        69  1.956105232E-03  1.385065611E-03  1.381869335E-03  1.946409453E-03 
        70  1.968767960E-03  1.369844656E-03  1.345086805E-03  1.947925945E-03 
        71  1.990837278E-03  1.361790230E-03  1.357796561E-03  1.991993022E-03 
        72  2.014844446E-03  1.341904746E-03  1.357473860E-03  2.022891454E-03 
        73  2.028356306E-03  1.316136098E-03  1.299073048E-03  2.020257754E-03 
        74  1.434194623E-03  4.250226775E-04  4.177920331E-04  1.417499052E-03 
        75  1.446668291E-03  4.437015450E-04  4.666277231E-04  1.452042847E-03 
        76 -2.817817265E-03  1.106456966E-05  4.912679422E-05 -2.825656849E-03 
        77 -2.919123741E-03  2.796168337E-05  4.152960011E-05 -2.921255581E-03 
        78 -3.015993163E-03  3.682334500E-05  4.077177812E-05 -3.017093035E-03 
        79 -3.112599719E-03  3.738084342E-05  4.724476742E-05 -3.112842704E-03 
        80 -3.179747844E-03  1.745461304E-05  5.527762229E-05 -3.210920916E-03 
        81 -4.431379493E-03  1.329376028E-05  5.780932662E-05 -4.424947168E-03 
        82 -4.487163853E-03  1.329376028E-05  5.596906824E-05 -4.526306414E-03 
        83  9.924100013E-04  1.985511277E-03  1.967796512E-03  9.859944441E-04 
        84  1.066800323E-03  1.985511277E-03  1.967889592E-03  1.075421463E-03 
        85  1.430201926E-03  1.790222945E-03  1.766326056E-03  1.433835196E-03 
        86  1.408678479E-03  1.811401569E-03  1.813666166E-03  1.410868630E-03 
        87  1.384321484E-03  1.835213043E-03  1.810099402E-03  1.382461143E-03 
        88  1.380400732E-03  1.869469765E-03  1.871273436E-03  1.376826709E-03 
        89  1.397342770E-03  1.903956523E-03  1.927677695E-03  1.391665935E-03 
        90  1.433579717E-03  1.918498310E-03  1.915664079E-03  1.434807790E-03 
        91  1.484160661E-03  1.933818567E-03  1.940247493E-03  1.479767767E-03 
        92  1.536088181E-03  1.939568785E-03  1.942136120E-03  1.535649528E-03 
        93  1.577799325E-03  1.920749899E-03  1.931519505E-03  1.584772875E-03 
        94  1.746086287E-03  1.800975180E-03  1.806662425E-03  1.750959794E-03 
        95  1.758448663E-03  1.784620574E-03  1.775305427E-03  1.776653791E-03 
        96  1.743684290E-03  1.772873802E-03  1.774727542E-03  1.742742310E-03 
        97  1.728173695E-03  1.761235879E-03  1.745547993E-03  1.743784054E-03 
        98  1.724319882E-03  1.761547755E-03  1.730930592E-03  1.714327700E-03 
        99  1.707649091E-03  1.783439307E-03  1.782133242E-03  1.704231979E-03 
       100  1.713442267E-03  1.809640555E-03  1.823944263E-03  1.705748553E-03 
       101  2.015781589E-03  1.584043028E-03  1.591250291E-03  2.008106913E-03 
       102  2.063608961E-03  1.600416610E-03  1.599528329E-03  2.063402677E-03 
       103  2.113135066E-03  1.597639755E-03  1.594385786E-03  2.113121066E-03 
       104  2.165861428E-03  1.580667449E-03  1.578827015E-03  2.164550487E-03 
       105  2.219054615E-03  1.566254068E-03  1.560635545E-03  2.212241754E-03 
       106  2.252578968E-03  1.560140052E-03  1.537186174E-03  2.246447085E-03 
       107  2.275143983E-03  1.552964677E-03  1.565142072E-03  2.287688711E-03 
       108  2.295994665E-03  1.539611374E-03  1.544804640E-03  2.321760813E-03 
       109  2.269502729E-03  1.523660263E-03  1.515653272E-03  2.271471998E-03 
       110  2.232191619E-03  1.512232586E-03  1.537186174E-03  2.246447085E-03 
       111  2.221808070E-03  1.508036396E-03  1.526256395E-03  2.194044070E-03 
       112  2.198720118E-03  1.488036010E-03  1.490133080E-03  2.186208653E-03 
       113  2.475256799E-03  1.467959373E-03  1.480862986E-03  2.473401436E-03 
       114  2.477840520E-03  1.442597364E-03  1.430629914E-03  2.478038126E-03 
       115  2.482984914E-03  1.698001404E-03  1.679062906E-03  2.481335120E-03 
       116  2.463217359E-03  1.695092418E-03  1.661777543E-03  2.450342357E-03 
       117  2.447403502E-03  1.698727254E-03  1.718517235E-03  2.445875227E-03 
       118  2.329027047E-03  1.820943318E-03  1.819129066E-03  2.323892695E-03 
       119  2.336435486E-03  1.876057009E-03  1.864089860E-03  2.315357995E-03 
       120  2.332216129E-03  1.916838111E-03  1.902874782E-03  2.287559326E-03 
       121  2.329299226E-03  1.959968358E-03  1.965327839E-03  2.307592949E-03 
       122  2.472426509E-03  7.683049771E-04  7.685759618E-04  2.475169477E-03 
       123  2.434354974E-03  7.554148906E-04  7.278509213E-04  2.442101369E-03 
       124  2.410453744E-03  7.396591245E-04  7.583994752E-04  2.398736895E-03 
       125  4.662213032E-04  1.974971266E-03  1.974844604E-03  4.631898431E-04 
       126  4.212644417E-04  1.941840746E-03  1.926672699E-03  4.543770204E-04 
       127  3.991701233E-04  1.909203595E-03  1.912972231E-03  3.935666735E-04 
       128  3.761866246E-04  1.870020060E-03  1.859741076E-03  3.878779436E-04 
       129  1.842077327E-04  1.838003285E-03  1.827176184E-03  1.726120209E-04 
       130  1.460683852E-04  1.860400778E-03  1.877753079E-03  1.572261929E-04 
       131  1.070387370E-04  1.883126213E-03  1.869255230E-03  1.027193741E-04 
       132  7.237767568E-05  1.898496062E-03  1.922587147E-03  9.292035272E-05 
       133  2.404126826E-05  1.914237742E-03  1.913217268E-03  2.418366512E-05 
       134 -4.083093518E-05  1.929760212E-03  1.901941876E-03 -5.184226983E-05 
       135 -8.451275789E-05  1.940627582E-03  1.967698909E-03 -6.296029824E-05 
       136 -1.514585601E-04  1.952652005E-03  1.961727822E-03 -1.543619787E-04 
       137 -2.531827486E-04  1.962116687E-03  1.952891398E-03 -2.536683967E-04 
       138 -3.584132937E-04  1.975550083E-03  1.944888835E-03 -3.576104262E-04 
       139 -4.617283703E-04  1.987916650E-03  1.937868019E-03 -4.625970964E-04 
       140 -5.640430027E-04  1.987393247E-03  1.933420872E-03 -5.677151537E-04 
       141 -6.665079854E-04  1.981156645E-03  1.931035804E-03 -6.720340127E-04 
       142 -7.693362422E-04  1.975762891E-03  1.929621388E-03 -7.762373276E-04 
       143 -8.731408743E-04  1.968607074E-03  1.929185365E-03 -8.805429480E-04 
       144 -9.783366695E-04  1.959266374E-03  1.931300447E-03 -9.845805923E-04 
       145 -1.084580901E-03  1.950291451E-03  1.936006340E-03 -1.087852054E-03 
       146 -1.190503943E-03  1.941350987E-03  1.943793790E-03 -1.188405186E-03 
       147 -1.294816495E-03  1.923479722E-03  1.951891793E-03 -1.285628838E-03 
       148 -1.348894322E-03  1.910223742E-03  1.957393609E-03 -1.381319101E-03 
       149 -1.393551123E-03  1.908408594E-03  1.874523444E-03 -1.398003815E-03 
       150 -1.477739541E-03  1.908535603E-03  1.874830866E-03 -1.474881274E-03 
       151 -1.519675716E-03  1.909972052E-03  1.850798777E-03 -1.553051966E-03 
       152 -1.568527427E-03  1.920239185E-03  1.951318214E-03 -1.572415930E-03 
