cellnumber     x-coordinate     y-coordinate     y-coordinate     x-coordinate 
         1 -4.075551871E-03  1.975896768E-03  1.933075753E-03 -4.109019672E-03 
         2 -4.006486386E-03  1.972809667E-03  1.934369578E-03 -4.006508197E-03 
         3 -3.953958862E-03  1.996912761E-03  1.936141286E-03 -3.904823046E-03 
         4 -2.944621956E-03  1.998909982E-03  1.939727861E-03 -3.005310109E-03 
         5 -2.892938210E-03  1.996682957E-03  1.935561470E-03 -2.904892689E-03 
         6 -2.806264674E-03  1.997773070E-03  1.932500257E-03 -2.802616471E-03 
         7  7.048060652E-04  1.261506327E-06  2.376551705E-05  7.244123886E-04 
         8  6.674664910E-04  8.130673450E-06  2.274665324E-05  6.657491188E-04 
         9  6.040232256E-04  1.172827797E-05  2.138182500E-05  6.018984717E-04 
        10  2.149657812E-03  2.173854591E-04  2.135920546E-04  2.139078798E-03 
        11  2.156658797E-03  1.547307329E-04  1.532036498E-04  2.150871609E-03 
        12  2.171583241E-03  1.091491140E-04  8.927237462E-05  2.158173226E-03 
        13  2.218365669E-03  7.799937157E-05  8.900181543E-05  2.222977803E-03 
        14  2.258902648E-03  4.117216668E-05  3.033947023E-05  2.234936416E-03 
        15  2.275494859E-03  1.175409307E-05  2.543826441E-05  2.298809444E-03 
        16  2.199288690E-03  2.779446950E-04  2.718000809E-04  2.199040909E-03 
        17  2.237029606E-03  2.891292679E-04  2.744122654E-04  2.248537651E-03 
        18  2.269734163E-03  3.159942280E-04  3.128599891E-04  2.272489471E-03 
        19  2.380088205E-03  4.552766040E-04  4.358183084E-04  2.389704606E-03 
        20  2.394912764E-03  4.655979283E-04  4.612386868E-04  2.398496022E-03 
        21  2.410448156E-03  4.741101584E-04  4.938707706E-04  2.384454192E-03 
        22  2.436859300E-03  4.932388547E-04  4.916197099E-04  2.436088877E-03 
        23  2.459635958E-03  5.123979645E-04  4.832002055E-04  2.479166716E-03 
        24  2.464387566E-03  5.448815064E-04  5.440537215E-04  2.479600031E-03 
        25  2.463668585E-03  5.810277071E-04  6.001120732E-04  2.481107966E-03 
        26  2.441694029E-03  6.013560924E-04  5.961515552E-04  2.434790317E-03 
        27 -1.006722800E-03  7.790909149E-05  6.636507486E-05 -1.005326591E-03 
        28 -9.016788099E-04  7.451390411E-05  6.680606303E-05 -9.013910211E-04 
        29 -7.970047300E-04  7.164342969E-05  6.575810028E-05 -7.972552363E-04 
        30 -6.930040545E-04  6.845982716E-05  6.355081433E-05 -6.935649223E-04 
        31 -5.896587973E-04  6.579970068E-05  6.038485763E-05 -5.907983585E-04 
        32 -4.859447654E-04  6.465195474E-05  5.539476994E-05 -4.882335345E-04 
        33 -3.842722217E-04  6.778316310E-05  4.835427240E-05 -3.882786737E-04 
        34 -3.111176193E-04  7.809834642E-05  4.217445575E-05 -2.899144977E-04 
        35 -2.605559712E-04  8.730487752E-05  1.281231806E-04 -2.752816664E-04 
        36 -1.856750023E-04  9.716937348E-05  1.108253011E-04 -1.840752402E-04 
        37 -1.135627244E-04  1.157775987E-04  9.693807319E-05 -1.022720959E-04 
        38 -7.473609730E-05  1.302826422E-04  1.562393313E-04 -8.961924719E-05 
        39 -2.898285311E-05  1.508313726E-04  1.429506679E-04 -2.640014050E-05 
        40  4.471587090E-06  1.688156626E-04  1.926155920E-04 -1.566857720E-05 
        41  4.150645327E-05  1.840500772E-04  1.880186171E-04  3.887628747E-05 
        42  1.030839485E-04  2.861582288E-05  2.794200578E-05  1.007808420E-04 
        43  2.597058483E-04  1.322158641E-04  1.408289672E-04  2.717250439E-04 
        44  2.827420831E-04  9.506127390E-05  8.822211316E-05  2.654353734E-04 
        45  3.037064744E-04  6.690189912E-05  8.110587978E-05  3.211743461E-04 
        46  3.313034249E-04  4.215738227E-05  2.775908311E-05  3.200411847E-04 
        47  3.778442042E-04  1.729083488E-05  2.357188179E-05  3.768744278E-04 
        48  4.238930414E-04  3.720693712E-06  1.961275604E-05  4.300925550E-04 
        49  2.024848072E-04  2.887646588E-05  2.931386421E-05  2.067113238E-04 
        50  5.503988941E-04  4.859110504E-06  1.926840855E-05  5.412139952E-04 
        51 -2.173728542E-03  1.005234026E-05  7.043852328E-05 -2.213196658E-03 
        52 -2.109104069E-03  3.776756057E-05  6.674919455E-05 -2.110809722E-03 
        53 -2.008529846E-03  5.748186231E-05  6.249115734E-05 -2.009269490E-03 
        54 -1.909058657E-03  6.168946857E-05  5.855735120E-05 -1.909155614E-03 
        55 -1.810431713E-03  6.787842722E-05  5.673498202E-05 -1.809930395E-03 
        56 -1.711233635E-03  7.531480514E-05  5.515330775E-05 -1.709579807E-03 
        57 -1.611532993E-03  8.221673488E-05  5.457516422E-05 -1.609092055E-03 
        58 -1.513133524E-03  8.965723828E-05  5.383556151E-05 -1.509067679E-03 
        59 -1.416461891E-03  9.740355745E-05  5.490773208E-05 -1.410009075E-03 
        60 -1.317531453E-03  9.952710388E-05  5.715688499E-05 -1.310405891E-03 
        61 -1.215465716E-03  9.234335448E-05  6.005970237E-05 -1.209844188E-03 
        62 -1.111669932E-03  8.339541091E-05  6.361088174E-05 -1.108407631E-03 
        63 -2.365146298E-03  1.980231609E-03  1.936099255E-03 -2.392953671E-03 
        64 -2.288126154E-03  1.954394160E-03  1.936053435E-03 -2.289587949E-03 
        65 -2.185214777E-03  1.947380137E-03  1.934468811E-03 -2.185353151E-03 
        66 -2.081617480E-03  1.945487224E-03  1.932282097E-03 -2.081243068E-03 
        67 -1.978134736E-03  1.943643205E-03  1.931099759E-03 -1.977459928E-03 
        68 -1.874871436E-03  1.941640512E-03  1.931720263E-03 -1.874312453E-03 
        69 -1.771237818E-03  1.939479611E-03  1.935050064E-03 -1.771475459E-03 
        70 -1.668406650E-03  1.935362117E-03  1.942464568E-03 -1.670585838E-03 
        71  1.654795022E-03  6.483601173E-04  6.592648129E-04  1.668336460E-03 
        72  1.644053264E-03  9.254263714E-04  9.395028403E-04  1.666028110E-03 
        73  1.612833352E-03  9.259780636E-04  9.393059768E-04  1.610284229E-03 
        74  1.761999913E-03  1.745313988E-03  1.719651303E-03  1.773429624E-03 
        75  1.440930995E-03  4.311326484E-04  4.177920331E-04  1.417499052E-03 
        76  1.460446045E-03  4.571638128E-04  4.666277231E-04  1.452042847E-03 
        77  1.497291261E-03  4.766809579E-04  4.881572612E-04  1.504355344E-03 
        78  1.498932485E-03  1.200354527E-04  9.659987960E-05  1.457926661E-03 
        79  1.483762171E-03  1.546064741E-04  1.550347433E-04  1.467299926E-03 
        80  1.492823707E-03  1.893859735E-04  2.085884591E-04  1.483636853E-03 
        81  1.516972552E-03  1.853231952E-04  2.005083215E-04  1.536766356E-03 
        82  1.519439858E-03  1.489739516E-04  1.460479947E-04  1.540643245E-03 
        83  1.510461210E-03  1.184657231E-04  8.827208810E-05  1.542645135E-03 
        84 -2.818423556E-03  1.152319965E-05  4.912679422E-05 -2.825656849E-03 
        85 -2.919323277E-03  2.906055306E-05  4.152960011E-05 -2.921255581E-03 
        86 -3.016063245E-03  3.764677604E-05  4.077177812E-05 -3.017093035E-03 
        87 -3.113894723E-03  2.667012632E-05  4.724476742E-05 -3.112842704E-03 
        88 -3.170487704E-03  6.560701422E-06  5.527762229E-05 -3.210920916E-03 
        89 -4.368231632E-03  1.246553438E-05  6.007520483E-05 -4.324261684E-03 
        90 -4.425779451E-03  1.449907904E-05  5.780932662E-05 -4.424947168E-03 
        91 -4.477842245E-03  2.033544433E-06  5.596906824E-05 -4.526306414E-03 
        92  1.397687476E-03  1.651577419E-03  1.634375832E-03  1.387002411E-03 
        93  1.420799410E-03  1.644386793E-03  1.608469635E-03  1.426755265E-03 
        94  1.583209261E-03  9.125272627E-04  9.083602403E-04  1.565467441E-03 
        95  1.650462742E-03  6.478143041E-04  6.581511240E-04  1.619768255E-03 
        96  9.355857037E-04  1.999308821E-03  1.969865344E-03  9.053965490E-04 
        97  9.815496160E-04  1.991719007E-03  1.967796512E-03  9.859944441E-04 
        98  1.074078493E-03  1.979392255E-03  1.967889592E-03  1.075421463E-03 
        99  1.168110408E-03  1.961325062E-03  1.969581686E-03  1.167806069E-03 
       100  1.231983071E-03  1.974342857E-03  1.971598349E-03  1.254225396E-03 
       101  1.425841590E-03  1.722302870E-03  1.734941224E-03  1.424706626E-03 
       102  1.453640522E-03  1.719920430E-03  1.703226066E-03  1.464389014E-03 
       103  1.472639618E-03  1.732229954E-03  1.731962175E-03  1.472705342E-03 
       104  1.602292643E-03  1.897198032E-03  1.931519505E-03  1.584772875E-03 
       105  1.637063455E-03  1.896948554E-03  1.923318898E-03  1.639927620E-03 
       106  1.674937899E-03  1.896119094E-03  1.876924252E-03  1.647737271E-03 
       107  1.700737863E-03  1.867677318E-03  1.867363057E-03  1.716756957E-03 
       108  1.727701630E-03  1.827549655E-03  1.823944263E-03  1.705748553E-03 
       109  1.738870866E-03  1.803059597E-03  1.806662425E-03  1.750959794E-03 
       110  1.752092503E-03  1.780852326E-03  1.774727542E-03  1.742742310E-03 
       111  1.763336826E-03  1.763148699E-03  1.775305427E-03  1.776653791E-03 
       112  1.767706708E-03  1.752111362E-03  1.745803435E-03  1.787931124E-03 
       113  1.511020120E-03  1.715065097E-03  1.713070001E-03  1.519707382E-03 
       114  1.495086355E-03  1.693438971E-03  1.679332608E-03  1.519103754E-03 
       115  1.472399686E-03  1.686558709E-03  1.703226066E-03  1.464389014E-03 
       116  1.442772569E-03  1.667093253E-03  1.660659986E-03  1.451366918E-03 
       117  1.648077741E-03  1.811415306E-03  1.831441411E-03  1.658316801E-03 
       118  1.668728888E-03  1.802161802E-03  1.782199968E-03  1.660432579E-03 
       119  1.702090143E-03  1.780063496E-03  1.782133242E-03  1.704231979E-03 
       120  1.725574723E-03  1.758309314E-03  1.730930592E-03  1.714327700E-03 
       121  1.742608962E-03  1.747387112E-03  1.745547993E-03  1.743784054E-03 
       122  2.112023067E-03  1.473772572E-03  1.489211882E-03  2.127592443E-03 
       123  2.095631557E-03  1.496986602E-03  1.466422024E-03  2.080995507E-03 
       124  2.070502611E-03  1.518970472E-03  1.504105866E-03  2.066065880E-03 
       125  2.073046751E-03  1.529441914E-03  1.551537216E-03  2.070480344E-03 
       126  2.106959466E-03  1.539060380E-03  1.555563887E-03  2.105372782E-03 
       127  2.132054884E-03  1.558471471E-03  1.537415746E-03  2.140568130E-03 
       128  2.165883547E-03  1.566151506E-03  1.578827015E-03  2.164550487E-03 
       129  2.216336783E-03  1.562531921E-03  1.560635545E-03  2.212241754E-03 
       130  2.251842525E-03  1.559303841E-03  1.537186174E-03  2.246447085E-03 
       131  2.281080699E-03  1.555649564E-03  1.565142072E-03  2.287688711E-03 
       132  2.324790927E-03  1.553318114E-03  1.544804640E-03  2.321760813E-03 
       133  2.372680232E-03  1.556632225E-03  1.554014128E-03  2.372590088E-03 
       134  2.410314279E-03  1.561731799E-03  1.542011125E-03  2.424626754E-03 
       135  2.438702853E-03  1.567187719E-03  1.584188107E-03  2.428147507E-03 
       136  2.478315961E-03  1.571566914E-03  1.581630475E-03  2.480464950E-03 
       137  2.253303304E-03  1.464253990E-03  1.476109714E-03  2.240038836E-03 
       138  2.230112441E-03  1.445840229E-03  1.445593373E-03  2.231478300E-03 
       139  2.477829577E-03  1.448129420E-03  1.430629914E-03  2.478038126E-03 
       140  2.484323457E-03  1.701128087E-03  1.679062906E-03  2.481335120E-03 
